Timestep	2018	2019	2020	2021	2022
7591	284.45	276.25	280.75	280.25	281.95
7592	285.85	276.75	281.45	280.35	281.75
7593	285.35	277.95	282.25	280.45	281.75
7594	285.65	278.15	282.75	281.05	281.75
7595	285.05	278.75	283.15	280.95	281.75
7596	284.45	279.35	283.95	281.45	281.95
7597	284.45	279.45	284.45	281.65	282.25
7598	284.35	279.95	285.05	281.85	282.55
7599	284.35	280.45	284.85	282.85	282.85
7600	284.35	280.65	284.85	282.85	282.65
7601	284.35	280.05	284.25	282.55	282.25
7602	284.35	278.75	283.65	282.45	281.15
7603	284.25	277.75	283.55	282.55	280.65
7604	284.35	277.45	283.45	282.45	280.45
7605	284.25	277.65	283.65	282.55	280.65
7606	284.25	277.05	283.45	282.35	280.55
7607	284.25	276.35	283.15	281.65	280.85
7608	284.15	276.45	282.55	281.85	280.75
7609	284.15	276.15	282.45	281.75	281.35
7610	284.15	275.75	281.85	281.65	281.65
7611	284.25	276.25	281.55	281.65	281.65
7612	284.05	276.65	281.05	281.45	282.45
7613	284.15	276.35	280.85	281.05	283.25
7614	284.15	276.35	280.85	280.95	282.95
7615	283.85	276.65	280.45	281.05	283.55
7616	283.85	276.75	280.15	281.15	284.55
7617	284.05	277.15	281.25	281.35	284.35
7618	284.55	277.95	283.25	282.25	284.25
7619	284.35	278.55	283.55	282.95	284.55
7620	285.05	278.95	283.75	283.35	284.85
7621	285.25	279.05	284.15	283.85	284.65
7622	285.45	279.55	284.65	283.85	284.65
7623	285.55	279.45	285.15	283.95	286.15
7624	285.15	279.65	285.15	283.65	286.35
7625	284.75	279.65	284.85	283.35	285.55
7626	284.75	279.15	283.95	282.75	284.25
7627	284.65	279.05	283.25	282.35	284.15
7628	284.45	278.65	282.85	282.05	285.05
7629	284.45	278.35	282.55	281.85	284.75
7630	284.35	278.95	282.05	281.55	284.45
7631	284.25	278.75	281.95	281.35	284.75
7632	284.05	278.75	281.95	281.35	283.25
7633	284.05	278.85	281.45	281.55	282.75
7634	283.95	279.25	281.55	281.65	282.75
7635	283.75	278.55	281.05	281.45	282.65
7636	283.45	278.95	280.95	281.25	282.55
7637	283.45	278.45	280.75	281.05	282.05
7638	282.95	276.35	280.35	280.85	281.95
7639	282.65	276.25	280.35	280.55	282.05
7640	282.35	276.85	280.55	280.35	282.65
7641	282.25	276.85	281.15	280.55	282.95
7642	282.25	277.45	282.55	280.85	283.25
7643	282.75	278.65	283.35	281.35	283.95
7644	283.35	279.65	283.75	281.35	284.45
7645	283.75	280.15	283.65	281.25	284.65
7646	283.95	280.05	284.75	281.25	284.65
7647	283.85	280.35	286.35	280.75	284.75
7648	283.55	280.55	286.55	280.55	284.85
7649	283.05	280.35	285.85	280.35	284.45
7650	282.95	278.95	285.05	280.15	283.95
7651	282.55	278.15	285.05	280.05	283.75
7652	282.35	278.05	286.75	280.05	283.65
7653	282.25	278.05	286.05	280.15	283.45
7654	282.25	277.95	285.55	280.25	283.15
7655	282.15	277.85	284.95	280.25	282.95
7656	281.85	277.75	284.15	280.45	282.75
7657	281.65	277.85	284.65	280.55	282.85
7658	281.05	277.85	285.35	280.75	283.25
7659	280.95	277.85	284.25	280.65	283.25
7660	280.55	278.55	281.55	280.55	283.35
7661	280.35	278.25	281.45	280.45	283.25
7662	279.95	278.15	281.85	280.45	283.25
7663	280.15	278.65	282.65	280.55	283.85
7664	280.25	278.55	282.95	280.55	283.55
7665	280.15	278.55	283.05	280.75	283.65
7666	280.85	278.65	283.35	280.95	283.95
7667	281.15	278.95	283.75	281.05	284.45
7668	281.75	279.85	283.65	281.05	285.05
7669	281.35	280.25	284.95	281.25	285.05
7670	280.75	280.45	285.45	281.25	285.75
7671	280.45	280.55	284.65	281.05	285.95
7672	279.75	280.85	284.55	281.05	285.65
7673	279.55	280.35	284.05	280.85	285.35
7674	279.25	278.75	283.85	280.65	283.85
7675	279.25	278.15	283.35	280.65	282.85
7676	279.05	278.05	281.85	280.65	282.45
7677	278.75	277.75	281.85	280.65	282.25
7678	278.65	277.55	282.15	280.55	282.55
7679	278.45	277.25	281.05	280.55	283.55
7680	278.25	277.25	280.35	280.35	283.65
7681	278.35	277.45	280.05	280.15	283.65
7682	278.25	277.35	279.65	279.95	282.75
7683	278.35	276.75	279.45	279.85	283.25
7684	278.45	277.35	279.35	279.55	283.95
7685	278.55	277.45	279.15	278.95	284.55
7686	278.45	277.15	278.95	278.65	284.55
7687	278.45	277.35	278.75	278.75	284.55
7688	278.75	277.15	278.75	279.05	285.25
7689	278.45	276.95	279.85	279.35	285.75
7690	278.45	276.85	281.75	279.95	285.75
7691	278.55	277.05	282.15	280.15	286.15
7692	279.25	277.05	282.85	280.15	287.65
7693	279.85	276.25	282.95	280.65	286.35
7694	279.55	276.15	283.05	280.75	286.35
7695	279.75	276.25	283.25	280.75	287.75
7696	279.95	276.05	283.05	280.55	288.15
7697	279.25	276.15	282.85	280.05	286.75
7698	278.25	276.35	281.95	279.75	287.55
7699	277.45	276.75	281.45	279.65	287.75
7700	277.25	277.15	281.15	279.45	285.05
7701	277.15	277.55	280.85	279.35	284.05
7702	277.15	277.35	280.65	279.15	284.35
7703	276.75	277.55	280.45	279.05	283.55
7704	276.85	277.15	279.95	278.95	283.85
7705	277.35	276.85	279.65	278.65	284.45
7706	277.45	276.75	279.45	278.35	284.25
7707	277.35	276.75	279.45	278.05	284.15
7708	277.25	276.45	280.05	277.85	282.75
7709	277.25	276.75	279.65	277.65	283.05
7710	277.05	276.85	279.25	277.95	282.35
7711	276.85	277.05	278.85	278.15	282.25
7712	276.85	277.05	278.75	278.05	282.15
7713	276.85	277.45	279.75	277.95	282.15
7714	277.15	277.75	281.75	279.75	281.95
7715	277.65	278.15	282.15	280.75	282.05
7716	278.15	278.65	282.45	281.95	283.15
7717	278.55	279.55	282.45	282.25	283.55
7718	279.15	280.05	282.85	281.95	284.15
7719	278.65	280.25	283.25	282.05	283.65
7720	277.35	280.35	283.45	281.85	283.85
7721	276.55	279.95	283.05	281.45	283.25
7722	275.95	277.95	281.85	279.95	281.55
7723	275.55	277.25	281.75	278.85	280.55
7724	275.35	277.25	281.85	278.55	280.35
7725	275.45	276.75	281.25	278.55	280.25
7726	275.15	276.65	281.15	278.65	279.85
7727	275.25	276.25	281.25	278.75	279.65
7728	275.25	276.25	281.05	278.75	279.35
7729	275.25	276.25	281.25	278.35	278.85
7730	275.55	276.15	281.25	277.75	279.25
7731	275.35	276.15	281.25	277.45	279.45
7732	275.35	276.15	281.15	277.65	279.45
7733	275.05	276.15	281.05	277.15	279.45
7734	275.15	276.25	282.05	276.95	279.15
7735	275.25	276.65	283.25	276.95	279.05
7736	275.35	276.05	282.45	276.65	278.95
7737	275.55	276.25	282.95	277.05	279.45
7738	275.55	277.35	283.05	279.35	280.65
7739	275.65	277.95	282.85	279.55	281.25
7740	275.75	279.25	282.65	280.25	281.55
7741	275.85	279.45	282.95	280.65	282.55
7742	275.85	279.75	283.75	280.65	283.15
7743	275.95	280.05	283.05	280.65	283.15
7744	275.25	279.35	282.05	280.65	282.65
7745	274.45	278.45	281.75	280.35	282.25
7746	274.05	277.75	281.05	279.05	281.35
7747	273.95	277.75	280.45	278.35	280.95
7748	273.85	277.55	280.25	278.05	280.85
7749	273.65	277.75	280.35	278.55	280.45
7750	273.55	277.95	280.15	278.45	279.85
7751	273.55	277.85	278.85	278.05	279.55
7752	273.85	277.75	278.65	277.75	279.25
7753	273.85	277.65	277.75	278.35	278.65
7754	273.75	277.65	278.05	278.55	279.25
7755	273.85	277.55	278.75	278.35	279.65
7756	274.15	277.45	278.35	278.35	279.45
7757	274.15	277.35	278.25	278.25	279.55
7758	274.05	277.35	277.95	278.15	279.25
7759	274.25	277.25	278.35	278.35	279.25
7760	274.45	277.35	278.35	278.25	279.45
7761	274.35	277.55	278.85	277.95	279.45
7762	274.95	277.95	279.45	277.85	279.85
7763	275.75	278.35	280.45	277.85	280.45
7764	276.25	278.55	281.05	277.95	281.35
7765	276.65	278.85	281.25	277.95	281.55
7766	277.05	279.05	281.25	278.05	281.95
7767	277.15	279.35	281.25	278.05	282.15
7768	276.65	278.95	280.35	277.95	282.15
7769	275.85	278.15	279.65	277.95	282.05
7770	275.45	277.25	278.95	277.65	282.05
7771	275.55	277.35	278.55	277.35	281.95
7772	275.85	277.75	278.25	277.25	280.55
7773	275.85	277.65	277.65	277.05	280.25
7774	275.15	277.45	277.15	276.85	280.05
7775	275.05	277.55	276.65	277.45	279.95
7776	275.25	277.65	276.25	277.85	280.15
7777	274.95	277.65	275.95	277.85	280.65
7778	275.25	277.65	275.65	278.05	280.45
7779	275.25	277.65	275.65	278.15	279.85
7780	275.25	277.75	275.35	278.25	280.55
7781	275.45	277.75	274.95	278.35	279.85
7782	275.65	277.75	274.85	278.15	279.55
7783	275.85	277.95	275.15	278.25	279.85
7784	276.15	278.05	275.25	278.15	279.45
7785	276.55	278.05	275.05	277.95	279.75
7786	277.15	278.45	276.55	278.15	280.35
7787	277.95	278.85	277.55	278.35	280.85
7788	278.25	279.15	278.85	278.35	281.05
7789	278.25	279.35	279.85	278.25	280.95
7790	278.15	279.45	279.65	278.65	281.25
7791	278.25	279.65	279.65	279.15	280.95
7792	278.45	279.65	279.35	279.15	280.85
7793	278.55	279.25	278.95	278.85	280.85
7794	278.35	279.05	277.45	278.85	280.45
7795	278.15	279.05	276.75	279.25	279.65
7796	278.25	279.15	276.45	279.55	279.45
7797	278.45	279.15	276.25	279.75	279.75
7798	278.55	279.05	276.05	279.75	280.05
7799	278.35	278.95	275.85	280.15	279.95
7800	278.15	278.95	276.05	280.15	280.15
7801	278.55	279.05	275.95	279.85	279.75
7802	278.55	279.05	275.55	279.45	279.25
7803	278.65	279.15	275.35	279.25	279.35
7804	278.45	279.05	275.15	278.85	279.65
7805	278.45	279.15	275.55	278.55	280.25
7806	278.05	279.15	275.55	278.55	280.05
7807	278.15	278.95	275.65	278.35	279.75
7808	278.55	278.95	275.35	278.25	279.75
7809	278.75	279.15	275.95	278.05	280.05
7810	278.95	279.45	277.55	278.05	280.25
7811	278.95	279.65	278.05	278.15	280.35
7812	278.95	280.75	278.35	278.25	281.25
7813	278.95	280.65	278.85	278.55	281.65
7814	279.05	280.45	279.35	278.55	281.95
7815	279.15	280.85	279.45	278.45	280.95
7816	279.05	280.55	279.25	278.05	281.35
7817	278.85	279.35	279.05	278.05	280.85
7818	278.55	277.95	278.25	278.15	280.05
7819	278.25	277.55	278.05	278.35	279.85
7820	277.75	277.65	277.55	278.55	279.55
7821	277.85	277.95	277.15	278.75	279.35
7822	277.85	277.95	277.15	279.05	279.65
7823	278.25	278.35	277.05	279.05	279.45
7824	278.75	277.95	276.85	279.05	279.35
7825	278.75	278.15	276.95	279.05	279.65
7826	278.85	278.45	276.95	279.05	278.55
7827	278.95	278.35	276.45	278.75	278.65
7828	278.95	278.45	276.65	278.55	278.85
7829	278.25	278.25	276.55	278.25	278.05
7830	277.75	277.85	276.35	278.25	277.55
7831	277.85	278.15	276.15	278.05	276.85
7832	277.95	278.25	276.25	277.85	276.15
7833	278.45	278.75	276.85	277.75	276.85
7834	278.85	278.85	278.65	277.75	278.75
7835	279.05	279.95	279.95	277.95	278.85
7836	279.45	280.65	280.25	278.35	279.65
7837	279.55	281.35	279.95	278.85	279.95
7838	279.45	282.05	280.55	278.75	280.05
7839	279.45	282.15	280.55	278.55	279.95
7840	279.15	281.35	280.75	278.35	279.55
7841	278.95	281.15	280.25	277.95	279.05
7842	278.95	280.35	279.25	277.55	279.35
7843	278.95	279.95	279.05	277.35	279.45
7844	278.85	279.75	279.35	277.15	279.65
7845	278.55	279.55	278.65	277.25	279.85
7846	278.55	279.85	278.35	277.25	279.95
7847	278.75	280.05	278.35	277.15	280.25
7848	278.85	280.25	278.05	277.05	280.65
7849	279.15	280.45	277.85	277.15	281.05
7850	278.95	280.75	277.75	277.05	281.05
7851	279.15	280.05	277.35	277.05	280.85
7852	279.55	279.45	276.85	277.05	280.65
7853	279.55	279.25	276.25	277.15	280.45
7854	279.75	279.45	276.35	277.15	280.55
7855	279.65	279.75	276.35	277.05	280.85
7856	279.65	279.45	276.25	276.95	280.65
7857	279.85	279.45	276.25	277.25	280.95
7858	280.35	280.15	277.75	277.95	281.65
7859	280.55	280.85	278.45	278.45	281.85
7860	281.55	281.95	278.95	278.65	282.65
7861	281.85	282.55	278.65	278.75	282.85
7862	281.95	282.95	278.75	278.85	283.65
7863	282.15	282.75	278.85	279.05	283.65
7864	281.95	282.65	278.35	278.85	282.85
7865	281.75	282.05	277.95	278.15	282.05
7866	281.05	281.45	276.95	277.65	280.85
7867	280.55	281.35	276.35	277.45	280.65
7868	279.85	280.95	276.05	277.45	280.55
7869	279.65	281.15	276.55	277.15	280.15
7870	279.25	280.85	276.95	277.05	280.15
7871	278.75	281.55	276.65	276.95	280.15
7872	278.45	281.45	277.15	276.45	280.15
7873	278.15	280.75	277.25	276.55	280.35
7874	278.55	280.05	277.55	276.75	280.75
7875	277.65	280.05	277.85	276.25	280.75
7876	277.35	280.25	278.15	276.25	280.65
7877	277.05	280.25	278.35	276.15	280.05
7878	276.75	280.15	278.35	276.55	279.75
7879	276.65	280.15	278.35	276.85	280.35
7880	276.25	279.85	278.25	276.95	279.75
7881	276.75	280.15	278.35	277.15	280.35
7882	278.25	281.55	278.45	277.45	281.15
7883	279.55	282.25	278.75	277.65	280.85
7884	279.65	282.55	278.95	278.15	281.75
7885	279.35	282.25	278.95	278.35	282.35
7886	279.05	282.35	279.25	278.35	282.55
7887	279.05	282.45	279.65	278.45	282.95
7888	279.35	282.25	279.75	278.65	282.95
7889	279.35	282.25	279.05	278.55	282.45
7890	279.05	282.05	278.35	278.15	281.75
7891	279.15	281.75	278.45	278.35	281.25
7892	279.35	281.55	278.05	278.35	281.25
7893	279.25	281.15	278.15	278.55	281.15
7894	279.35	281.05	278.35	278.45	280.65
7895	279.35	281.15	278.85	277.75	280.65
7896	279.15	281.25	278.95	277.45	280.15
7897	279.15	281.05	278.75	277.65	280.05
7898	279.15	280.25	278.75	277.95	280.05
7899	278.95	280.05	278.75	278.05	279.65
7900	279.05	279.95	278.65	277.75	279.95
7901	278.85	279.85	278.55	277.85	278.95
7902	278.55	279.65	278.45	277.85	279.05
7903	278.55	279.85	278.45	277.35	279.15
7904	278.65	279.75	278.35	276.95	278.85
7905	278.85	280.05	278.15	276.85	279.05
7906	278.95	281.15	278.15	276.85	280.55
7907	278.95	281.65	278.25	276.85	281.75
7908	279.15	281.95	279.05	276.45	282.65
7909	278.85	281.95	279.45	276.85	282.35
7910	278.65	282.75	279.65	277.25	282.15
7911	278.65	282.55	279.35	277.15	283.25
7912	278.55	283.05	279.25	277.05	282.75
7913	278.35	281.95	278.95	276.95	281.65
7914	277.85	281.35	278.85	276.65	280.75
7915	277.85	280.85	278.55	276.55	280.35
7916	277.85	280.85	278.15	276.25	279.75
7917	277.85	280.45	278.15	276.55	279.25
7918	277.95	280.55	278.15	277.05	278.85
7919	278.05	280.05	278.75	276.75	277.95
7920	278.05	280.15	278.25	276.35	277.65
7921	277.75	280.45	278.05	276.45	277.35
7922	277.25	280.15	278.15	276.25	277.15
7923	276.85	280.15	278.25	276.35	276.95
7924	276.85	280.65	278.35	276.45	276.65
7925	276.75	281.05	278.55	276.05	276.15
7926	276.75	280.75	278.65	276.35	276.75
7927	276.85	280.85	278.35	277.05	277.35
7928	276.85	281.35	278.45	277.75	277.25
7929	276.95	281.25	278.55	277.65	277.65
7930	277.35	281.25	278.65	277.75	279.15
7931	278.55	281.95	278.65	278.35	280.05
7932	278.85	282.15	278.85	278.55	280.35
7933	279.25	282.55	279.05	278.65	280.15
7934	279.35	283.45	279.45	278.85	280.35
7935	279.35	283.55	279.25	279.15	280.35
7936	279.25	284.45	279.15	278.95	280.45
7937	279.05	284.45	278.65	278.25	280.25
7938	278.65	283.75	278.65	278.15	279.75
7939	278.15	283.45	278.65	277.45	279.35
7940	278.15	283.45	278.65	276.15	279.05
7941	277.95	283.85	278.75	275.55	279.15
7942	277.25	283.25	278.75	275.45	279.35
7943	276.25	283.65	278.95	274.95	279.65
7944	275.75	283.65	278.75	274.75	279.35
7945	275.75	284.25	278.55	275.35	279.25
7946	275.55	283.85	278.45	275.45	279.35
7947	275.55	282.95	278.35	275.55	279.05
7948	275.25	281.85	278.05	275.65	278.95
7949	275.85	281.75	277.95	275.45	279.05
7950	275.85	282.15	277.95	275.35	279.75
7951	275.55	282.45	276.95	275.45	280.45
7952	275.35	282.15	276.25	275.45	280.05
7953	275.45	281.75	275.95	275.85	280.25
7954	276.55	282.55	277.35	275.55	281.35
7955	278.05	283.15	278.45	274.95	281.85
7956	278.65	282.95	278.35	274.65	281.75
7957	278.75	282.65	278.35	274.85	281.95
7958	278.95	283.25	278.55	274.75	282.35
7959	279.05	283.65	277.75	275.25	282.55
7960	279.05	283.25	277.95	275.65	282.55
7961	278.65	283.55	275.65	275.75	281.75
7962	277.85	283.45	274.75	275.85	281.05
7963	277.25	282.65	275.25	275.75	281.15
7964	277.45	282.15	275.45	275.35	281.05
7965	277.45	281.75	275.35	275.65	280.95
7966	277.25	281.85	275.35	275.35	280.35
7967	276.95	281.75	275.15	275.15	280.15
7968	276.75	281.85	275.15	275.25	279.95
7969	276.75	282.05	275.05	274.95	279.75
7970	276.85	282.75	274.95	274.95	279.65
7971	277.15	281.35	274.95	274.75	279.65
7972	277.55	281.05	274.85	274.75	279.35
7973	277.05	281.35	274.75	274.45	279.45
7974	276.65	280.95	274.75	274.55	279.65
7975	277.25	280.55	274.75	274.75	279.75
7976	277.45	280.25	274.75	274.35	279.55
7977	278.05	280.15	274.75	274.45	279.45
7978	278.45	280.05	274.85	274.85	279.65
7979	278.65	281.15	275.35	275.05	279.95
7980	279.05	281.95	275.75	275.55	280.25
7981	279.15	281.95	275.85	275.75	280.85
7982	279.35	281.55	276.05	276.65	280.95
7983	279.55	281.85	275.85	276.65	281.15
7984	279.95	282.15	275.65	276.25	281.05
7985	280.05	281.65	275.45	274.65	280.65
7986	278.85	281.75	275.35	273.95	280.05
7987	278.45	280.95	275.25	273.75	279.85
7988	278.95	280.15	275.15	273.65	279.55
7989	278.95	280.45	275.05	273.65	279.55
7990	278.65	280.35	275.05	273.65	279.45
7991	278.25	280.45	274.95	273.45	279.25
7992	278.25	280.45	274.95	272.85	278.95
7993	278.15	280.45	274.95	272.35	279.15
7994	277.95	280.15	274.95	271.95	279.15
7995	279.05	280.15	274.85	272.45	278.65
7996	279.35	279.95	274.85	272.85	279.25
7997	278.95	279.95	274.95	273.45	279.55
7998	279.05	279.75	274.85	273.75	279.45
7999	278.95	278.75	274.85	273.75	279.25
8000	279.25	279.05	274.85	273.75	278.95
8001	280.05	279.35	274.95	273.85	279.05
8002	280.15	280.05	275.25	274.25	279.85
8003	280.15	280.75	275.55	274.45	280.95
8004	281.25	281.35	275.95	274.85	281.35
8005	281.55	280.55	275.95	275.35	281.15
8006	281.45	280.85	275.95	275.75	281.15
8007	281.35	280.45	275.85	276.15	281.05
8008	280.95	279.45	275.85	276.35	280.75
8009	280.45	278.85	275.95	276.25	280.05
8010	279.85	278.55	275.85	276.95	279.55
8011	279.75	278.45	275.95	276.05	278.85
8012	279.75	278.35	276.05	275.45	278.55
8013	279.95	278.45	276.05	275.85	278.25
8014	280.05	278.35	276.05	275.35	278.05
8015	280.35	278.05	275.85	275.65	277.75
8016	280.05	277.95	275.55	276.05	277.55
8017	279.85	278.25	275.35	276.05	277.35
8018	279.95	278.45	275.25	275.95	277.25
8019	279.85	278.45	275.35	275.65	277.25
8020	279.85	278.45	275.15	275.75	277.25
8021	279.55	278.45	274.55	276.25	277.25
8022	279.55	278.75	273.95	276.45	277.35
8023	279.65	278.45	274.05	276.65	277.25
8024	279.65	278.45	274.35	276.25	277.25
8025	279.55	277.75	275.35	276.55	277.25
8026	279.85	277.65	275.85	277.45	277.55
8027	280.15	276.85	276.45	278.45	277.95
8028	280.55	276.45	276.75	278.95	278.05
8029	281.15	277.05	277.35	278.55	278.25
8030	281.35	277.35	277.35	278.75	278.55
8031	281.25	277.65	277.55	278.75	278.75
8032	281.15	277.85	277.55	278.75	278.35
8033	280.65	277.95	276.95	278.75	277.95
8034	280.35	277.85	276.25	278.75	277.65
8035	280.45	277.85	275.95	279.15	277.45
8036	280.45	277.95	275.95	279.25	277.35
8037	280.25	278.15	275.25	279.75	277.25
8038	279.75	278.25	275.65	279.95	277.25
8039	279.35	278.35	275.65	279.65	277.25
8040	279.55	278.45	275.95	279.35	277.35
8041	279.65	278.45	275.85	279.75	277.65
8042	279.65	278.65	275.55	279.65	277.55
8043	279.75	278.75	275.35	279.25	277.35
8044	280.35	278.75	275.45	278.65	277.35
8045	280.45	278.85	275.65	278.45	276.95
8046	280.15	279.05	275.45	278.05	276.45
8047	280.05	279.05	275.55	277.65	276.35
8048	280.25	279.05	275.55	278.05	276.65
8049	280.05	279.05	275.85	278.15	277.15
8050	280.15	279.35	276.65	278.35	278.05
8051	280.35	279.25	276.75	278.45	278.55
8052	280.05	279.05	276.75	277.95	278.95
8053	280.35	278.75	276.75	278.85	279.05
8054	280.65	278.45	276.55	278.45	278.85
8055	280.85	277.95	276.45	275.75	278.95
8056	280.35	277.75	276.25	275.45	279.05
8057	280.35	276.75	276.05	275.05	278.85
8058	280.45	276.15	275.85	274.85	278.25
8059	280.35	275.85	275.75	274.15	278.05
8060	280.45	275.55	275.55	273.75	277.75
8061	280.45	275.15	275.45	273.65	277.55
8062	280.85	274.85	275.45	273.95	277.45
8063	281.55	274.65	275.55	273.95	276.95
8064	281.05	274.55	275.55	273.75	276.65
8065	280.75	274.55	275.15	273.45	276.55
8066	281.25	274.45	275.15	273.65	276.25
8067	281.95	273.95	275.25	273.85	275.85
8068	281.45	273.85	275.25	273.75	275.35
8069	282.05	273.95	274.85	273.05	274.85
8070	282.35	274.15	275.15	272.55	274.75
8071	282.75	274.25	274.75	272.05	274.75
8072	283.45	274.25	274.75	271.75	274.35
8073	283.05	274.35	274.85	271.65	274.95
8074	282.95	274.65	276.75	273.65	275.75
8075	283.45	274.95	277.15	274.75	276.45
8076	284.25	275.15	277.25	275.15	276.25
8077	284.35	275.55	277.45	275.55	276.45
8078	284.55	276.05	277.55	275.55	276.35
8079	284.95	275.95	277.65	275.55	276.35
8080	284.85	275.65	277.35	275.95	276.25
8081	284.75	275.75	277.35	275.75	275.85
8082	284.45	275.55	277.15	275.65	275.65
8083	284.25	275.45	276.85	275.65	275.65
8084	283.15	275.55	276.55	275.65	275.65
8085	282.05	275.55	276.45	275.65	275.65
8086	282.25	275.45	276.65	275.75	275.45
8087	282.55	275.55	277.15	275.75	275.65
8088	282.85	275.55	277.35	274.65	275.75
8089	282.85	275.55	277.35	273.55	275.75
8090	283.65	275.55	277.65	273.75	275.85
8091	283.55	275.55	278.15	273.95	276.05
8092	283.95	275.65	278.75	274.25	275.65
8093	283.85	275.95	279.25	274.65	275.75
8094	283.35	275.95	279.35	274.85	275.95
8095	283.55	275.85	279.55	275.15	276.25
8096	283.75	275.95	280.15	275.85	276.45
8097	283.45	276.05	280.05	276.05	276.65
8098	282.65	276.45	279.35	276.55	277.05
8099	282.45	276.55	278.35	277.45	277.75
8100	282.65	277.05	277.75	278.65	277.95
8101	283.25	278.05	276.95	278.35	278.25
8102	283.55	278.05	275.95	278.05	278.35
8103	283.65	277.85	275.25	278.85	278.45
8104	283.25	277.75	274.85	279.45	278.35
8105	282.95	277.05	274.65	279.95	278.35
8106	282.75	276.55	274.35	280.45	278.35
8107	282.35	276.85	273.85	281.05	278.35
8108	282.05	276.95	273.55	280.05	278.05
