Mois	min	max	mean	2014
7	284.25	294.15	289.2611111	287.65
7	284.85	292.45	289.45	288.15
7	285.65	294.95	290.5388889	288.75
7	285.95	297.75	291.8055556	289.55
7	286.45	299.55	292.8944444	289.85
7	287.25	301.15	293.9611111	290.05
7	288.15	302.25	295.15	291.25
7	289.25	303.45	295.9388889	291.65
7	289.05	304.25	296.5055556	292.15
7	289.35	305.15	297.1166667	291.25
7	290.55	305.85	297.1166667	290.55
7	290.55	306.15	296.4277778	290.55
7	290.45	306.25	296.45	290.45
7	290.25	305.75	296.2277778	290.25
7	289.85	304.25	295.4166667	289.85
7	288.85	302.65	294.3055556	288.95
7	287.75	300.15	292.9611111	288.75
7	287.25	298.05	292.1166667	288.85
7	286.65	296.95	291.4833333	288.85
7	286.15	296.85	291.0611111	288.95
7	285.75	296.65	290.5944444	289.15
7	285.15	295.55	290.0277778	289.15
7	284.85	294.85	289.6055556	289.15
7	284.55	294.55	289.3055556	289.25
7	284.05	294.25	289.0277778	289.35
7	284.85	294.65	289.3944444	289.55
7	286.05	296.85	290.6944444	289.75
7	287.05	299.35	292.25	290.25
7	288.05	300.85	293.5611111	290.85
7	288.95	302.65	294.8611111	291.35
7	290.15	303.85	295.7611111	291.55
7	289.05	304.85	296.1611111	291.45
7	290.15	305.15	296.8277778	290.95
7	290.85	303.65	297.2611111	290.85
7	291.15	303.95	297.1277778	291.15
7	290.55	304.05	296.2722222	291.55
7	289.85	303.85	295.9833333	291.55
7	290.05	303.55	295.8388889	291.05
7	289.65	302.25	295.1277778	291.05
7	289.35	300.65	294.2388889	291.05
7	288.35	298.95	293.1833333	291.05
7	287.55	297.55	292.4611111	291.15
7	287.15	296.15	291.9833333	290.95
7	286.15	295.05	291.2722222	290.95
7	285.35	294.35	290.7055556	290.65
7	284.45	293.35	290.2611111	290.55
7	284.05	292.55	289.8833333	290.65
7	283.25	292.15	289.4277778	290.45
7	283.25	292.25	289.2611111	290.35
7	283.95	292.15	289.3944444	290.35
7	285.95	293.45	290.3388889	291.15
7	286.85	296.05	291.7388889	292.35
7	287.65	298.15	293.2055556	293.55
7	288.95	300.25	294.6277778	294.75
7	289.85	301.55	295.5388889	295.25
7	290.45	302.45	296.2388889	296.05
7	290.95	303.55	296.7833333	297.05
7	290.95	304.45	297.05	297.45
7	290.05	305.05	297.1055556	297.55
7	290.75	305.85	297.3944444	297.25
7	290.75	306.25	297.35	296.85
7	289.55	306.25	297.0388889	296.35
7	286.55	305.25	295.9277778	295.85
7	286.05	303.25	294.75	295.05
7	286.25	301.35	293.7722222	294.35
7	284.65	298.55	292.5611111	293.55
7	284.05	297.15	291.55	292.75
7	283.55	296.45	290.7722222	292.05
7	283.45	295.95	290.3611111	291.85
7	282.55	295.45	289.6722222	291.75
7	282.25	294.75	289.2388889	291.45
7	282.15	294.75	289.0722222	291.85
7	282.25	294.45	288.9388889	291.85
7	282.65	293.25	289.1388889	291.75
7	284.15	293.95	290.3055556	291.55
7	284.95	296.45	291.85	291.75
7	285.65	299.85	293.2055556	292.45
7	286.65	302.35	294.35	293.45
7	286.75	304.45	295.6055556	294.25
7	287.85	305.95	296.8166667	294.85
7	288.25	306.65	297.85	296.45
7	288.35	307.55	298.6722222	296.65
7	288.45	308.05	299.35	297.35
7	288.45	308.35	299.25	298.05
7	288.15	308.35	298.75	297.55
7	287.95	307.95	298.15	296.65
7	287.45	306.35	296.8833333	294.55
7	286.55	304.45	294.9388889	291.95
7	285.65	301.55	293.5833333	291.15
7	285.15	299.75	292.4944444	290.55
7	284.65	297.75	291.5055556	290.05
7	284.05	296.95	290.9388889	289.85
7	283.85	295.15	290.3166667	289.35
7	283.45	294.25	289.9611111	289.05
7	283.45	292.95	289.5833333	288.25
7	283.15	292.25	289.2166667	288.05
7	282.95	292.15	288.9944444	287.05
7	282.85	291.65	289.1055556	287.85
7	283.45	293.95	290.3611111	289.45
7	284.95	295.85	291.9388889	291.35
7	285.65	299.35	293.6055556	293.35
7	286.55	301.65	295.0166667	294.95
7	287.95	303.65	296.25	296.45
7	289.85	305.15	297.3833333	297.55
7	289.85	306.35	297.9388889	298.45
7	288.65	307.35	298.3833333	298.85
7	289.05	307.65	298.6611111	299.45
7	290.55	308.35	298.9611111	298.85
7	290.05	307.65	298.4277778	297.05
7	290.05	305.95	297.5944444	294.85
7	289.45	304.25	296.4277778	294.25
7	288.55	302.75	295.0277778	292.85
7	287.65	300.75	293.7166667	292.15
7	286.05	300.45	292.6166667	291.35
7	285.45	299.25	291.6611111	290.65
7	284.75	299.35	290.9055556	290.15
7	284.05	297.65	290.0944444	289.55
7	284.35	296.55	289.6055556	289.95
7	283.75	295.55	289.0388889	289.95
7	283.35	295.05	288.7055556	290.35
7	282.55	294.55	288.2944444	290.25
7	283.75	294.05	288.5166667	289.65
7	285.65	295.25	290.05	289.45
7	286.95	297.75	292.1944444	289.85
7	288.85	299.55	293.8166667	290.05
7	289.85	301.25	295.25	289.85
7	290.25	302.75	296.45	290.25
7	290.45	303.85	297.3055556	290.45
7	291.15	304.55	298.05	291.15
7	291.85	305.75	298.5055556	292.15
7	292.55	305.85	299.0388889	293.85
7	292.75	305.95	299.0722222	293.95
7	291.75	305.35	298.7277778	293.65
7	290.65	304.55	297.7277778	292.75
7	289.15	303.15	296.0055556	292.05
7	288.05	300.95	294.4055556	290.95
7	287.25	298.65	293.0055556	290.25
7	287.55	297.65	292.1388889	289.95
7	287.75	297.05	291.6166667	289.65
7	287.75	295.95	291.1166667	289.55
7	287.95	295.55	290.8833333	288.85
7	287.75	295.05	290.4722222	288.25
7	287.35	294.65	290.1166667	287.75
7	286.95	293.05	289.7388889	287.25
7	286.15	292.35	289.45	286.95
7	286.35	292.75	289.4944444	286.95
7	287.65	295.45	290.7166667	287.95
7	289.05	298.25	292.5833333	289.05
7	290.75	299.45	294.2722222	290.75
7	291.85	301.15	295.4166667	292.05
7	292.05	303.15	296.8611111	293.45
7	292.95	304.85	297.9944444	294.85
7	293.55	305.85	298.7166667	296.05
7	293.85	306.55	299.1166667	296.05
7	293.35	306.65	299.0388889	296.35
7	291.55	306.75	298.8611111	296.75
7	293.45	306.05	298.6277778	296.45
7	292.75	304.45	298.0722222	295.75
7	292.15	303.25	297.1611111	294.45
7	291.15	300.65	295.7944444	293.65
7	290.15	299.55	294.8833333	292.95
7	289.75	298.55	294.1277778	292.65
7	289.35	297.45	293.2055556	292.05
7	288.75	296.75	292.7722222	290.95
7	288.75	296.35	292.2277778	289.75
7	288.45	295.85	291.75	289.15
7	288.25	296.15	291.6722222	288.25
7	288.05	296.05	291.2611111	288.25
7	287.75	295.35	290.6611111	287.85
7	288.05	294.95	290.65	288.35
7	288.75	295.95	291.6277778	290.15
7	289.65	296.75	292.4722222	291.85
7	290.25	300.05	293.7277778	294.05
7	289.95	301.35	294.2166667	295.15
7	289.75	302.05	294.65	295.85
7	289.65	302.55	294.8944444	296.55
7	289.75	303.35	295.15	296.25
7	289.85	303.15	295.3166667	295.35
7	289.35	301.35	294.65	293.65
7	289.05	297.15	293.8611111	290.85
7	289.35	297.15	293.9166667	290.45
7	289.25	297.05	293.2833333	289.95
7	289.05	295.95	292.6277778	289.25
7	288.55	294.95	291.8944444	289.15
7	287.95	293.55	291.2944444	289.05
7	287.65	293.15	290.4833333	288.95
7	287.15	292.65	289.9833333	288.85
7	286.65	292.25	289.5833333	288.85
7	286.15	292.05	289.3055556	288.65
7	285.95	291.25	288.9833333	288.15
7	285.95	290.75	288.6055556	287.95
7	285.85	290.55	288.4611111	287.85
7	285.55	290.55	288.2277778	287.85
7	285.75	290.75	288.4944444	287.85
7	286.45	291.75	289.0944444	287.85
7	287.95	293.55	290.1833333	287.95
7	288.55	295.25	291.3388889	288.55
7	289.75	296.25	292.4166667	289.75
7	289.65	296.85	293.35	291.15
7	289.45	297.95	293.9277778	291.75
7	288.95	298.75	294.2388889	291.65
7	288.65	299.65	294.8944444	292.15
7	289.45	301.05	295.4055556	292.15
7	290.15	301.75	295.5611111	292.45
7	290.95	302.15	295.7277778	291.85
7	290.45	302.15	295.25	290.65
7	288.95	301.25	294.3388889	290.05
7	288.65	299.45	293.2166667	289.15
7	288.25	297.75	292.2388889	288.85
7	288.15	296.85	291.3722222	288.55
7	287.35	295.05	290.6055556	288.65
7	287.25	293.55	290.0388889	288.65
7	286.65	293.15	289.5277778	288.75
7	285.85	293.05	289.1833333	288.85
7	285.15	291.45	288.5722222	288.35
7	284.75	290.05	288.1277778	288.45
7	284.35	289.75	287.9611111	288.55
7	284.05	290.55	288.2166667	288.75
7	284.95	292.95	289.4944444	288.95
7	287.55	296.35	291.6722222	289.05
7	289.55	298.75	293.5277778	289.55
7	289.45	300.05	294.6944444	289.45
7	289.75	301.15	295.5388889	289.75
7	290.05	301.85	296.1944444	290.05
7	290.55	303.25	296.6944444	290.55
7	291.35	303.85	297.15	291.35
7	292.45	304.15	297.3611111	292.45
7	293.05	304.45	297.6055556	293.05
7	292.35	304.55	297.0722222	292.35
7	291.35	303.95	296.45	291.35
7	291.05	302.75	295.5277778	291.05
7	291.05	300.85	293.9944444	291.05
7	289.65	298.75	292.6388889	290.95
7	288.05	296.25	291.5055556	290.95
7	286.75	294.85	290.85	290.95
7	285.75	293.85	290.6055556	290.85
7	284.85	293.05	289.7722222	290.75
7	284.05	292.05	289.3055556	290.55
7	284.05	292.05	288.9944444	290.45
7	282.65	291.15	288.4166667	290.15
7	281.85	291.65	288.15	290.15
7	282.65	291.95	288.4277778	290.15
7	285.55	291.95	289.6166667	290.75
7	287.45	294.75	291.3166667	291.25
7	288.95	297.75	292.8833333	292.45
7	290.95	300.25	294.2166667	293.35
7	291.85	302.15	295.3944444	294.15
7	292.85	303.55	296.4722222	295.35
7	293.55	303.75	297.1944444	295.95
7	292.35	304.35	297.1055556	296.25
7	291.85	305.05	297.6277778	296.65
7	291.75	305.15	297.7944444	296.75
7	291.55	304.15	297.5944444	296.85
7	291.65	303.15	297.0166667	296.15
7	291.55	302.25	296.05	295.25
7	291.25	299.75	294.7277778	293.85
7	290.15	297.85	293.3388889	292.45
7	289.25	296.45	292.1722222	291.35
7	288.05	295.65	291.2944444	290.55
7	286.85	294.65	290.2944444	289.65
8	285.95	293.25	289.5611111	289.05
8	285.25	292.85	289.0277778	288.55
8	284.75	292.35	288.5611111	288.25
8	284.15	291.55	288.2388889	287.85
8	283.75	291.45	287.8611111	287.45
8	284.05	291.05	287.9944444	287.75
8	285.95	292.65	289.4166667	289.85
8	288.35	295.65	291.5277778	291.45
8	288.75	298.05	293.4944444	293.05
8	288.85	300.25	295.0055556	294.55
8	289.45	301.95	296.4166667	296.05
8	290.15	302.35	297.4055556	297.05
8	290.75	303.05	298.35	297.75
8	290.95	303.85	299.0388889	298.25
8	291.25	304.75	299.2944444	298.85
8	291.45	304.35	298.9722222	298.85
8	291.25	303.75	298.6388889	298.35
8	291.05	303.35	297.9611111	297.15
8	290.15	301.15	296.85	296.75
8	289.35	298.85	295.1944444	294.45
8	289.25	297.35	293.7166667	293.45
8	289.35	296.75	292.7944444	293.35
8	288.75	295.85	292.0611111	293.05
8	288.15	295.15	291.5944444	292.75
8	287.45	294.45	290.9722222	292.25
8	287.15	293.95	290.4722222	292.15
8	286.65	292.85	290.25	292.85
8	286.05	292.15	289.8833333	291.75
8	285.95	291.55	289.6166667	290.45
8	285.95	291.95	289.6722222	290.05
8	288.45	294.35	290.8722222	290.35
8	288.85	296.75	292.3611111	290.95
8	289.25	298.55	293.7277778	291.65
8	289.65	300.05	295.1833333	292.75
8	291.05	301.65	296.7055556	294.65
8	293.45	303.35	297.9388889	295.95
8	295.25	304.75	298.9166667	297.05
8	295.55	304.75	299.6055556	297.85
8	295.75	305.55	300.0388889	297.75
8	296.05	305.75	300.15	296.05
8	294.55	305.05	299.75	294.55
8	294.25	304.25	299.15	294.25
8	293.75	302.55	298.0388889	293.75
8	293.35	300.95	296.6611111	293.35
8	291.85	299.65	295.1611111	291.85
8	290.75	298.45	294.1277778	290.75
8	290.85	298.25	293.6611111	290.85
8	290.45	297.95	293.1388889	290.45
8	289.65	297.35	292.55	289.75
8	289.25	296.35	292.0277778	289.25
8	288.75	295.35	291.7166667	288.75
8	288.25	296.25	291.7722222	288.25
8	287.65	296.05	291.4277778	288.25
8	287.35	295.95	291.2944444	288.65
8	288.05	296.15	292.1055556	289.25
8	290.35	298.85	293.8388889	290.35
8	291.35	302.05	295.6833333	291.35
8	291.85	301.95	296.95	291.85
8	291.45	302.75	297.9388889	291.45
8	291.45	305.15	298.9611111	291.45
8	291.65	305.85	299.5611111	291.65
8	293.25	306.55	299.9611111	293.25
8	294.35	307.35	300.6055556	294.35
8	295.05	307.05	300.6944444	295.05
8	294.55	305.25	300.1611111	294.55
8	293.75	304.85	299.6277778	293.75
8	292.55	304.35	298.45	292.55
8	291.85	303.05	296.95	291.85
8	290.65	300.95	295.3722222	290.65
8	290.05	298.85	294.0611111	290.05
8	289.15	297.55	293.1388889	289.15
8	288.45	296.75	292.5277778	288.45
8	287.95	296.05	291.9611111	287.95
8	287.35	295.85	291.1833333	287.35
8	286.85	296.25	290.5722222	286.85
8	286.35	295.85	290.05	286.35
8	285.65	294.65	289.5055556	286.15
8	285.55	294.35	289.55	286.95
8	286.85	295.15	290.9166667	289.05
8	289.85	296.35	293.3166667	291.55
8	292.35	298.55	294.85	292.85
8	293.75	300.85	296.25	293.75
8	295.15	302.65	297.6055556	295.15
8	294.85	303.65	298.2166667	296.05
8	295.25	304.75	298.8944444	295.75
8	295.85	305.35	299.5833333	296.65
8	296.75	304.55	299.8722222	296.75
8	294.45	304.35	299.4166667	294.45
8	294.35	303.95	298.8944444	294.35
8	293.05	300.95	297.75	294.15
8	290.85	300.35	296.7055556	293.35
8	289.05	300.15	295.4833333	292.35
8	289.05	298.75	294.4055556	291.25
8	289.55	297.25	293.5833333	290.85
8	289.55	295.95	292.95	290.55
8	289.25	295.05	292.2944444	290.35
8	288.45	294.25	291.7277778	290.05
8	287.15	293.65	291.0611111	289.45
8	286.85	293.95	290.7166667	289.15
8	287.05	293.65	290.35	289.05
8	287.15	292.05	289.9277778	288.65
8	287.15	292.25	289.95	288.55
8	287.85	294.65	291.1944444	289.55
8	288.15	296.55	292.9277778	291.05
8	288.85	298.35	294.5944444	292.25
8	289.35	300.45	295.7833333	293.05
8	289.55	302.15	296.8833333	293.55
8	289.55	303.65	297.7611111	294.95
8	290.85	304.65	298.4944444	294.85
8	289.55	305.55	299.0611111	294.45
8	289.35	305.85	299.5833333	295.05
8	290.25	306.05	299.6166667	294.75
8	290.55	305.85	299.0722222	294.15
8	289.05	305.45	298.2833333	293.95
8	288.95	304.15	297.2388889	292.65
8	288.05	302.85	296.0944444	292.05
8	287.85	301.45	294.9055556	291.45
8	287.95	299.65	293.7722222	290.05
8	287.45	298.25	292.7388889	288.75
8	286.35	297.15	292.0611111	287.95
8	285.95	295.85	291.4277778	287.05
8	285.25	295.55	290.8722222	286.35
8	284.65	295.55	290.4277778	285.65
8	284.15	294.55	290.1388889	285.15
8	283.65	294.05	289.8277778	284.75
8	283.85	293.45	289.9277778	285.05
8	285.65	294.15	290.9833333	287.15
8	288.25	297.35	292.75	289.25
8	290.45	300.15	294.15	291.35
8	291.65	301.85	295.25	292.95
8	290.85	302.95	296.1611111	294.25
8	290.15	304.25	296.7055556	294.95
8	289.65	304.95	297.2611111	295.15
8	288.65	305.55	297.6833333	295.55
8	288.25	306.05	297.4055556	295.75
8	288.45	305.85	297.1166667	295.75
8	290.45	305.85	296.7277778	295.65
8	290.75	305.25	296.1611111	294.65
8	290.75	303.85	295.5166667	293.55
8	290.25	301.55	294.4611111	292.55
8	289.55	298.85	293.4944444	292.15
8	288.25	298.65	292.7388889	291.65
8	287.45	297.75	291.9944444	291.15
8	286.75	296.55	290.9944444	291.05
8	285.65	295.55	290.4722222	290.85
8	284.85	295.95	290.3166667	290.55
8	284.05	294.55	289.8055556	290.35
8	283.45	293.45	289.4722222	290.05
8	283.15	293.05	289.2722222	289.65
8	283.55	292.95	289.2055556	289.65
8	285.55	294.95	289.9055556	290.65
8	288.45	298.65	291.4166667	292.35
8	290.45	301.15	293.1277778	293.85
8	291.45	303.15	294.5277778	294.85
8	292.55	304.65	295.8388889	296.05
8	292.95	305.95	296.6277778	296.05
8	293.95	306.85	297.3833333	296.95
8	293.65	307.85	297.8722222	295.95
8	293.15	307.75	297.6722222	294.85
8	291.55	307.85	297.7722222	294.65
8	291.55	307.55	297.7944444	294.35
8	291.15	306.55	297.1166667	293.15
8	290.45	304.65	295.95	292.45
8	289.95	301.55	294.65	291.95
8	289.55	299.75	293.3722222	291.65
8	288.05	299.55	292.75	291.55
8	287.05	299.55	292.0722222	291.15
8	286.25	299.15	291.4833333	290.95
8	285.65	297.35	290.85	290.75
8	285.05	296.65	290.4833333	290.65
8	284.55	295.25	290.0388889	290.55
8	284.25	293.85	289.3944444	289.65
8	283.85	294.45	289.1166667	288.85
8	284.15	294.75	289.4166667	288.95
8	286.25	295.55	290.3944444	289.75
8	288.95	298.45	291.9611111	290.95
8	289.85	300.65	293.4611111	292.85
8	289.95	302.55	294.7055556	294.25
8	289.95	303.15	295.5944444	294.95
8	288.85	301.15	295.9055556	296.45
8	288.55	301.45	296.3055556	297.15
8	288.85	302.65	296.8055556	298.65
8	289.75	303.55	297.05	299.65
8	290.25	303.65	297.0833333	299.55
8	290.45	303.45	296.6722222	298.65
8	287.55	301.65	295.5611111	297.85
8	287.75	298.85	294.2388889	297.25
8	287.25	297.05	293.2722222	296.35
8	286.95	295.45	292.4277778	294.75
8	286.65	293.65	291.4722222	293.65
8	285.65	293.05	290.7055556	291.85
8	285.75	292.95	290.4166667	292.15
8	285.75	292.65	290.1388889	292.65
8	286.05	291.75	289.6944444	291.35
8	285.55	291.95	289.2944444	290.85
8	285.45	292.35	288.9722222	290.85
8	285.25	291.95	288.6722222	290.95
8	285.25	292.45	288.65	290.65
8	286.05	292.65	289.5055556	291.35
8	286.05	294.15	290.95	292.55
8	286.95	294.65	292.2833333	293.15
8	288.05	296.55	293.15	294.15
8	288.65	298.75	294.0722222	295.65
8	288.25	300.75	294.5611111	297.45
8	289.95	302.35	295.0944444	297.85
8	291.05	303.15	295.4277778	298.65
8	290.95	304.45	295.4611111	298.65
8	289.55	304.25	295.0277778	298.35
8	288.45	302.55	294.5722222	298.15
8	287.85	302.05	294.0722222	297.05
8	287.45	301.45	293.2277778	295.75
8	286.65	300.45	292.2944444	294.75
8	286.35	299.55	291.35	293.85
8	286.25	295.15	290.3833333	292.95
8	285.15	294.95	289.95	292.75
8	284.75	294.65	289.3833333	292.15
8	284.75	295.15	289.0388889	291.65
8	284.65	294.85	288.7277778	291.15
8	284.55	294.25	288.2833333	290.85
8	283.95	294.05	287.8388889	290.55
8	283.35	292.75	287.3833333	290.45
8	282.95	292.35	287.2388889	290.35
8	284.25	291.95	288.0277778	291.05
8	285.65	292.25	289.2166667	292.25
8	285.55	293.55	290.2722222	292.95
8	285.55	294.75	291.2722222	294.75
8	285.65	296.55	292.4055556	296.55
8	286.55	297.75	293.3722222	297.75
8	288.25	298.75	294.25	298.75
8	287.95	299.45	294.8166667	299.45
8	288.05	300.45	295.2055556	300.45
8	288.65	299.85	295.2277778	299.85
8	288.65	299.35	295.1388889	299.35
8	288.35	298.35	294.5277778	298.35
8	287.45	297.55	293.4722222	297.55
8	285.95	297.35	292.2833333	297.35
8	285.15	295.15	290.7277778	295.15
8	285.05	293.05	289.4944444	293.05
8	284.85	293.35	288.8166667	293.35
8	284.25	293.15	288.0722222	293.15
8	283.55	292.45	287.4944444	292.45
8	282.75	291.95	286.9166667	291.95
8	282.15	291.85	286.6277778	291.85
8	281.35	291.65	286.4055556	291.65
8	280.85	291.55	286.15	291.55
8	281.05	292.25	286.25	292.25
8	283.05	292.85	287.5722222	292.85
8	285.45	294.05	289.2277778	291.85
8	286.05	295.55	290.7722222	291.15
8	286.45	297.25	292.1722222	291.85
8	286.65	298.75	293.0833333	291.15
8	286.55	299.65	293.8944444	291.15
8	286.65	300.15	294.4944444	290.25
8	287.65	300.95	295.1388889	289.75
8	287.05	301.15	295.4277778	289.35
8	286.55	301.25	295.5055556	289.95
8	286.55	301.25	294.9722222	289.85
8	285.85	300.65	293.95	289.75
8	285.75	299.45	293.0833333	289.45
8	285.45	298.05	292.1166667	289.05
8	285.25	296.45	291.0388889	288.55
8	285.45	295.35	290.1277778	288.35
8	285.55	294.65	289.3722222	288.15
8	285.55	293.55	288.8166667	287.75
8	285.55	293.55	288.5388889	287.55
8	285.55	292.65	288.1833333	287.25
8	285.65	292.35	287.95	287.15
8	284.95	291.65	287.5166667	287.05
8	284.95	291.75	287.2388889	286.15
8	284.35	291.35	287.1722222	286.05
8	285.35	293.55	288.5055556	287.15
8	287.45	295.65	290.2277778	288.75
8	288.05	297.85	291.8055556	290.85
8	289.75	299.55	293.1611111	291.95
8	289.95	300.95	294.4166667	292.65
8	291.85	301.85	295.65	293.45
8	292.85	302.75	296.4833333	293.45
8	292.15	303.45	296.9055556	294.05
8	292.55	304.35	297.1833333	294.15
8	292.35	304.35	297.2277778	294.15
8	292.45	303.65	297.0833333	293.35
8	292.35	302.65	296.5055556	292.75
8	291.85	301.25	295.3833333	292.05
8	290.65	299.75	294.1833333	290.65
8	289.65	297.85	292.8166667	289.65
8	288.45	297.05	291.7722222	288.45
8	287.85	295.75	291.0944444	287.85
8	287.45	294.95	290.6277778	287.75
8	286.85	293.65	290.05	288.15
8	286.25	293.55	289.6277778	287.95
8	285.95	292.45	289.25	287.85
8	285.35	292.15	288.95	287.65
8	285.35	292.85	288.6833333	287.75
8	285.45	294.25	288.6944444	287.65
8	287.45	294.15	289.7055556	287.45
8	288.05	296.75	291.3166667	288.05
8	288.65	298.95	292.75	288.65
8	289.25	300.35	293.7166667	289.75
8	289.65	301.95	294.65	289.65
8	290.45	303.05	295.5833333	290.45
8	291.65	303.05	296.4722222	292.35
8	289.05	303.05	296.5388889	289.05
8	290.25	303.45	296.75	290.25
8	290.05	301.45	296.7833333	290.05
8	288.25	300.35	295.6277778	288.25
8	287.65	299.55	294.8833333	287.65
8	287.15	297.35	293.75	287.15
8	286.75	295.55	292.3277778	286.75
8	286.65	293.75	291.1388889	286.65
8	286.05	292.25	290.2166667	286.05
8	286.15	291.65	289.5055556	286.15
8	286.45	291.05	289.0833333	286.45
8	286.05	290.85	288.6388889	286.05
8	285.15	290.55	288.1055556	286.05
8	284.65	290.25	287.6722222	285.45
8	284.05	290.15	287.1277778	284.75
8	283.35	290.05	286.7055556	284.15
8	282.75	290.05	286.7166667	284.65
8	283.25	290.45	288.1722222	285.35
8	285.75	293.35	290.2166667	286.35
8	287.95	295.65	291.8944444	287.95
8	289.25	297.45	293.0944444	289.25
8	289.85	298.55	294.1944444	289.85
8	290.55	299.55	295.0055556	290.55
8	291.05	300.35	295.4833333	291.05
8	291.45	300.95	295.85	291.45
8	291.65	301.65	295.9611111	291.75
8	290.65	301.85	296.0722222	291.55
8	290.45	301.75	295.8388889	290.45
8	289.45	300.85	295.3944444	289.45
8	288.05	298.45	294.0833333	288.05
8	287.05	296.65	292.7166667	287.05
8	287.05	294.95	291.5722222	287.05
8	287.05	294.05	290.7833333	287.05
8	286.75	292.75	290.0611111	286.75
8	286.55	292.55	289.7277778	286.65
8	285.85	291.55	289.1611111	286.85
8	284.75	291.35	288.7722222	286.65
8	284.05	290.75	288.35	286.45
8	283.15	290.65	287.9833333	286.05
8	282.95	290.55	287.5277778	285.05
8	282.95	290.55	287.5944444	285.55
8	284.65	291.65	288.6277778	286.45
8	287.05	293.75	290.5166667	287.05
8	286.45	295.65	291.9722222	286.45
8	284.95	298.05	293.1388889	284.95
8	285.75	299.85	294.2166667	285.75
8	286.45	301.45	295.1166667	286.45
8	288.15	302.55	295.8833333	288.15
8	289.65	302.65	296.3722222	289.65
8	288.75	303.05	296.25	288.75
8	288.55	303.25	296.3388889	288.55
8	288.35	301.85	296.1833333	288.35
8	288.05	300.65	295.3277778	288.05
8	287.45	299.55	294.1277778	287.45
8	286.75	298.75	293.1611111	286.75
8	285.55	296.75	291.9277778	285.55
8	284.25	295.95	290.8388889	284.25
8	284.55	295.55	290.2833333	284.55
8	284.55	294.35	289.5166667	284.55
8	284.45	293.05	288.9166667	284.45
8	284.55	291.45	288.3166667	284.55
8	284.65	290.45	287.7388889	284.65
8	284.35	290.15	287.2944444	284.35
8	283.85	289.55	286.8611111	283.85
8	283.75	289.55	286.8277778	283.75
8	284.75	291.35	287.9166667	284.75
8	286.25	293.45	289.6722222	286.25
8	286.55	295.55	291.5388889	287.55
8	287.05	297.35	292.75	287.65
8	287.45	298.45	293.7611111	288.15
8	287.75	299.35	294.7833333	289.15
8	289.05	300.25	295.7277778	289.95
8	289.45	300.75	296.2722222	290.15
8	290.15	300.95	296.8166667	290.55
8	290.75	301.15	297.0166667	291.25
8	289.25	301.25	296.7833333	290.95
8	289.65	301.25	296.2277778	289.65
8	289.05	299.85	295.0722222	289.05
8	287.35	297.45	293.4277778	287.35
8	286.45	295.65	291.8944444	286.45
8	285.95	294.05	291.1722222	285.95
8	285.05	293.55	290.4944444	285.05
8	284.15	293.15	289.9388889	284.15
8	283.25	293.05	289.3055556	283.25
8	282.55	292.75	288.6944444	282.55
8	282.25	292.65	288.3944444	282.25
8	282.15	292.45	288.0722222	282.15
8	282.05	291.85	287.7277778	282.05
8	281.85	291.65	287.5166667	281.85
8	283.95	292.15	288.7944444	283.95
8	286.25	293.75	290.7611111	286.25
8	288.35	295.95	292.7611111	288.35
8	290.15	297.55	294.4722222	290.15
8	291.25	299.05	295.9611111	291.55
8	291.65	299.65	296.7722222	292.35
8	292.15	300.15	297.45	292.95
8	291.75	300.85	297.4833333	293.65
8	289.85	301.35	297.6166667	293.65
8	289.65	301.65	297.65	293.45
8	290.45	301.85	297.5166667	293.15
8	291.75	301.05	296.9055556	292.75
8	290.55	298.85	295.6055556	291.15
8	289.65	297.95	294.25	289.65
8	288.35	297.45	292.9277778	288.35
8	287.55	296.45	292.0611111	287.55
8	286.95	294.95	291.1944444	286.95
8	287.15	296.05	290.9388889	287.15
8	286.95	296.55	290.6944444	287.05
8	286.45	296.15	290.2611111	286.45
8	285.75	295.75	289.75	285.75
8	285.85	295.25	289.3722222	285.85
8	285.85	294.25	288.95	285.85
8	286.15	293.35	289.1166667	286.25
8	286.35	292.65	289.9722222	288.05
8	287.65	294.65	292.0055556	290.75
8	289.35	296.85	293.7722222	291.95
8	290.55	298.75	295.3611111	293.15
8	291.35	300.55	296.6722222	293.95
8	292.05	301.75	297.6277778	294.35
8	292.35	302.65	298.4277778	295.25
8	292.55	303.25	298.9277778	295.75
8	292.05	303.75	299.1277778	296.35
8	291.95	304.15	299.0166667	296.35
8	291.45	303.55	297.9277778	295.85
8	290.65	302.25	296.8055556	293.45
8	290.05	300.35	295.6722222	291.55
8	289.65	299.25	294.55	289.95
8	288.35	298.55	293.2944444	288.35
8	287.75	296.15	292.45	287.75
8	287.15	295.95	291.7277778	287.15
8	287.15	296.85	291.3166667	287.15
8	287.25	296.55	291.0055556	287.25
8	287.05	296.55	290.6277778	287.05
8	286.85	295.95	290.2388889	287.35
8	286.45	294.45	289.7944444	287.35
8	286.35	294.15	289.5833333	287.45
8	286.55	293.55	289.35	287.45
8	286.95	294.75	289.9611111	287.75
8	287.65	297.05	291.2722222	288.45
8	288.25	299.15	292.9611111	289.35
8	288.75	300.05	294.1944444	290.55
8	289.35	301.45	295.1611111	291.25
8	289.35	302.75	295.7166667	292.45
8	289.45	303.85	296.2388889	292.65
8	290.35	304.75	297.0722222	293.85
8	290.95	305.25	297.3166667	293.25
8	290.65	305.05	297.2611111	293.15
