Mois	min	max	mean	2014
7	1	2	1.38	2
7	1	2	1.50	2
7	1	2	1.63	1
7	2	25	12.75	11
7	15	80	49.75	15
7	50	311	192.75	50
7	85	503	366.25	310
7	154	714	436.50	315
7	200	883	568.75	304
7	188	912	662.13	199
7	288	1033	773.75	315
7	392	998	836.75	785
7	215	958	715.50	215
7	29	844	553.50	29
7	34	741	464.13	173
7	89	618	389.50	342
7	54	432	240.13	93
7	18	284	123.00	18
7	4	108	33.88	4
7	1	10	3.50	1
7	1	2	1.75	1
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.75	1
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.38	1
7	2	26	13.88	17
7	17	149	80.75	41
7	48	345	230.38	107
7	56	527	379.75	181
7	77	695	504.00	265
7	67	832	569.25	67
7	139	932	608.38	197
7	168	988	681.38	405
7	158	973	700.38	672
7	128	965	645.13	825
7	84	859	545.75	689
7	87	757	452.25	462
7	54	632	311.38	163
7	37	440	196.88	37
7	7	245	111.25	7
7	2	81	28.63	2
7	0	10	3.13	0
7	1	3	1.75	1
7	1	2	1.63	1
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.25	1
7	1	2	1.13	1
7	1	2	1.50	1
7	3	29	14.38	29
7	14	133	86.88	117
7	16	319	198.25	235
7	37	501	310.88	410
7	151	671	414.13	370
7	218	793	600.50	491
7	137	903	637.50	573
7	106	964	617.50	594
7	269	977	615.25	650
7	325	973	600.13	433
7	158	870	505.25	597
7	59	737	471.88	427
7	68	537	337.50	232
7	16	379	221.88	165
7	30	247	97.38	30
7	6	82	21.88	14
7	1	7	2.75	2
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.63	1
7	1	2	1.38	1
7	1	29	13.50	6
7	24	139	87.50	91
7	44	332	197.25	187
7	86	510	333.88	263
7	44	672	432.00	305
7	51	800	492.13	397
7	48	913	675.75	913
7	118	970	714.13	813
7	98	959	658.75	744
7	56	905	623.63	763
7	50	841	543.25	610
7	147	651	453.38	237
7	145	655	371.25	270
7	29	435	248.88	227
7	3	185	100.88	69
7	4	54	21.25	24
7	1	8	2.88	1
7	1	2	1.63	1
7	1	2	1.38	2
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.50	1
7	2	23	12.38	17
7	29	128	71.88	128
7	79	307	167.88	264
7	86	537	314.13	460
7	242	660	499.50	649
7	242	808	554.75	648
7	96	877	679.63	859
7	468	1109	779.88	775
7	368	1026	723.63	570
7	182	984	717.00	797
7	265	760	589.63	636
7	84	796	541.63	630
7	28	625	353.75	203
7	22	448	224.00	145
7	10	255	99.38	65
7	3	84	26.50	10
7	1	8	2.88	2
7	1	2	1.38	1
7	1	2	1.75	1
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.38	1
7	0	2	1.13	0
7	1	2	1.38	1
7	3	25	13.88	10
7	17	133	73.88	49
7	32	312	199.88	287
7	33	494	302.38	241
7	114	660	447.13	449
7	169	794	611.25	619
7	161	903	726.00	755
7	493	1017	809.50	686
7	539	947	772.75	814
7	33	909	712.38	877
7	69	891	598.25	770
7	113	748	449.38	541
7	96	713	413.13	499
7	85	305	235.63	291
7	61	151	102.38	151
7	14	40	21.50	25
7	1	5	2.25	1
7	1	2	1.63	1
7	1	2	1.38	1
7	1	2	1.75	1
7	1	2	1.38	1
7	1	2	1.63	1
7	1	2	1.50	1
7	1	2	1.50	1
7	1	20	11.63	14
7	6	137	85.63	98
7	34	328	231.50	328
7	42	516	381.13	485
7	57	722	517.13	484
7	180	800	665.25	781
7	219	927	784.38	729
7	189	1066	791.88	930
7	394	954	788.75	954
7	395	886	729.63	743
7	321	858	610.13	742
7	278	762	532.50	484
7	274	475	380.88	314
7	38	366	234.25	237
7	15	123	88.13	110
7	4	53	19.50	19
7	2	6	3.00	2
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.25	1
7	1	2	1.38	1
7	1	2	1.63	1
7	3	28	14.63	9
7	46	138	100.88	77
7	191	337	261.63	218
7	338	537	451.75	338
7	521	688	605.13	521
7	700	810	767.88	795
7	828	918	872.13	877
7	914	986	940.63	922
7	815	955	922.00	931
7	870	960	907.63	874
7	754	863	793.88	754
7	613	752	663.88	652
7	442	630	502.25	474
7	279	402	309.88	296
7	100	221	133.75	121
7	14	74	29.88	14
7	2	8	3.63	2
7	2	3	2.13	2
7	1	2	1.75	1
7	1	2	1.50	2
7	1	2	1.63	1
7	1	2	1.38	1
7	1	2	1.50	1
7	1	3	1.50	1
7	2	19	12.75	19
7	36	132	97.75	130
7	95	320	250.50	309
7	240	508	426.13	475
7	275	670	573.50	630
7	506	805	681.00	787
7	699	917	829.25	779
7	771	955	882.88	903
7	668	959	846.88	901
7	450	900	754.50	803
7	429	881	722.88	661
7	120	757	534.63	618
7	20	616	384.50	437
7	82	421	279.00	308
7	47	234	114.75	119
7	8	59	24.00	15
7	2	6	2.88	2
7	1	3	1.88	2
7	1	2	1.88	2
7	1	2	1.63	1
7	1	2	1.50	1
7	1	2	1.75	1
7	1	2	1.25	1
7	1	2	1.75	1
7	1	26	13.50	13
7	30	129	80.00	57
7	12	315	220.38	158
7	33	504	363.50	439
7	46	672	525.50	635
7	155	816	654.88	756
7	563	913	792.38	863
7	485	949	870.75	911
7	119	958	816.38	928
7	147	933	747.00	880
7	427	825	719.00	724
7	436	726	616.63	633
7	286	597	425.50	458
7	175	406	257.25	276
7	39	231	109.75	107
7	4	77	27.13	13
7	1	7	3.00	1
7	2	2	2.00	2
7	1	2	1.63	2
7	1	2	1.63	2
7	1	2	1.75	2
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.50	1
7	1	26	15.50	25
7	27	163	92.50	163
7	150	334	243.00	182
7	157	507	395.63	380
7	288	670	557.13	578
7	399	804	609.00	773
7	284	915	757.50	855
7	568	950	809.25	880
7	594	1000	825.13	777
7	353	926	756.25	679
7	524	851	725.25	622
7	196	735	472.63	242
7	58	610	370.88	273
7	10	414	215.88	84
7	7	228	82.38	32
7	2	70	17.75	5
7	1	6	2.63	1
7	1	2	1.75	2
7	1	2	1.88	1
7	1	2	1.75	2
7	1	2	1.25	1
7	1	2	1.50	2
7	1	2	1.38	1
7	1	2	1.50	1
7	1	19	10.13	6
7	23	127	69.63	30
7	34	309	199.38	34
7	197	495	345.38	202
7	66	668	509.38	567
7	72	832	620.00	777
7	244	917	708.50	876
7	203	960	768.00	926
7	514	977	817.88	935
7	160	885	631.63	872
7	63	772	445.63	657
7	74	630	377.00	543
7	102	475	299.63	294
7	12	380	177.38	267
7	7	195	71.38	115
7	2	52	12.63	9
7	1	4	1.75	1
7	1	2	1.38	2
7	1	2	1.38	1
7	1	2	1.38	1
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.38	1
7	1	16	9.00	15
7	4	116	73.00	106
7	12	299	184.00	252
7	58	481	289.00	453
7	92	642	378.25	630
7	253	775	528.00	698
7	174	877	667.13	832
7	194	934	667.38	773
7	328	932	652.00	859
7	243	962	650.38	633
7	163	765	427.88	163
7	122	640	389.00	122
7	92	549	336.50	148
7	47	315	217.63	49
7	18	198	92.75	35
7	4	71	21.63	4
7	1	5	2.25	1
7	1	2	1.63	1
7	1	2	1.50	1
7	1	2	1.25	1
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.25	1
7	1	2	1.50	1
7	1	15	8.75	14
7	11	123	76.38	123
7	55	294	195.88	292
7	66	491	315.13	491
7	28	709	442.13	709
7	178	773	541.13	773
7	130	872	627.38	840
7	156	945	697.13	748
7	156	1003	721.00	929
7	134	976	648.25	725
7	61	874	541.63	379
7	18	662	374.13	168
7	58	518	319.25	233
7	25	355	199.50	65
7	20	237	93.50	20
7	3	70	21.00	3
7	1	4	2.25	1
7	1	2	1.38	1
7	1	2	1.25	1
7	1	3	1.50	3
7	0	2	1.38	0
7	1	2	1.38	1
7	1	2	1.50	1
7	1	2	1.25	1
7	1	16	8.75	5
7	18	137	63.75	21
7	90	325	199.00	90
7	78	522	358.38	78
7	163	696	488.00	163
7	288	859	666.50	288
7	356	914	657.00	356
7	205	942	653.75	351
7	208	939	662.13	208
7	184	928	645.50	328
7	163	835	499.00	180
7	109	717	425.88	109
7	92	591	321.63	92
7	81	397	225.00	81
7	58	211	113.25	58
7	6	61	22.50	10
7	1	4	2.25	1
7	1	2	1.88	1
7	1	2	1.63	1
7	1	2	1.38	1
7	1	2	1.50	1
7	1	3	1.50	1
7	1	2	1.38	2
7	1	2	1.13	1
7	2	14	6.88	3
7	23	108	58.75	52
7	24	286	163.00	97
7	97	473	313.13	120
7	140	642	445.50	163
7	99	783	556.00	99
7	229	864	695.75	229
7	365	965	804.13	365
7	209	1028	829.88	209
7	351	927	715.88	494
7	178	852	685.38	178
7	141	718	568.25	141
7	145	593	412.63	145
7	90	389	247.63	90
7	26	165	97.25	26
7	4	41	17.50	4
7	0	5	2.38	0
7	1	3	1.88	1
7	1	2	1.63	1
7	1	2	1.50	1
7	1	2	1.75	1
7	1	2	1.38	1
7	1	2	1.25	1
7	1	2	1.38	1
7	1	13	6.63	3
7	21	110	67.50	37
7	55	286	178.13	55
7	91	476	330.00	91
7	195	635	490.13	359
7	199	772	576.38	394
7	265	889	717.13	265
7	329	963	736.75	386
7	139	946	686.75	213
7	238	915	711.00	238
7	171	828	565.63	171
7	283	777	563.38	658
7	196	568	354.00	376
7	130	371	244.63	190
7	32	194	91.00	33
7	4	47	15.13	4
7	1	4	2.25	1
7	1	2	1.75	1
7	1	2	1.63	2
7	1	2	1.75	1
7	1	2	1.75	1
7	1	2	1.50	1
7	1	2	1.63	1
7	1	2	1.38	1
7	2	14	7.38	5
7	18	124	66.50	20
7	33	282	185.88	124
7	79	516	370.63	290
7	99	644	500.88	597
7	89	780	629.75	764
7	201	881	695.75	630
7	233	938	733.75	537
7	342	918	687.75	509
7	183	938	677.00	354
7	216	839	672.75	671
7	101	711	502.00	342
7	68	598	335.00	262
7	14	406	179.50	203
7	8	217	77.88	77
7	3	43	13.13	12
7	1	4	2.00	2
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.50	1
7	1	2	1.38	1
7	1	2	1.50	1
7	1	2	1.25	1
7	1	2	1.63	1
7	1	12	7.13	5
7	17	100	50.50	28
7	48	274	159.75	48
7	94	469	294.13	94
7	157	620	428.25	157
7	239	757	525.63	239
7	494	862	735.13	494
7	476	1011	780.88	752
7	353	939	761.38	770
7	168	935	677.25	725
7	161	842	557.63	259
7	205	704	469.75	205
7	215	579	371.63	215
7	86	380	231.00	86
7	28	202	108.50	28
7	3	49	16.75	3
7	1	4	2.13	1
7	1	2	1.50	2
7	1	2	1.50	1
7	1	2	1.50	1
7	1	2	1.63	1
7	1	2	1.25	1
7	1	2	1.63	1
7	1	2	1.38	2
7	1	14	6.25	3
7	7	81	43.38	34
7	20	277	121.38	120
7	47	466	248.50	67
7	112	676	386.25	281
7	37	746	432.88	667
7	98	963	472.63	572
7	102	900	482.50	617
7	150	883	510.38	883
7	143	783	464.00	526
7	94	749	346.25	548
7	29	567	263.25	382
7	21	478	247.25	435
7	21	314	155.50	314
7	8	153	56.63	95
7	2	50	11.00	7
7	1	2	1.50	2
7	1	3	1.50	2
7	1	2	1.25	1
7	1	2	1.25	1
7	1	2	1.13	1
7	1	2	1.25	1
7	1	1	1.00	1
7	1	2	1.25	1
7	1	14	5.38	14
7	7	104	47.13	79
7	29	271	120.75	178
7	55	461	218.63	387
7	25	626	330.50	626
7	10	778	434.25	530
7	28	855	508.63	644
7	35	922	505.25	881
7	54	928	519.38	928
7	146	904	538.13	643
7	170	845	463.13	723
7	101	702	433.88	620
7	61	579	313.50	426
7	31	389	184.63	264
7	19	214	79.25	83
7	3	51	15.00	8
7	1	3	1.88	2
7	1	2	1.75	2
7	1	2	1.63	1
7	1	2	1.38	2
7	1	2	1.50	1
7	1	2	1.25	2
7	1	3	1.63	1
7	1	2	1.13	1
7	1	11	6.25	10
7	16	115	63.63	115
7	28	293	184.50	271
7	63	491	375.00	419
7	134	666	520.25	579
7	83	822	605.13	722
7	175	915	719.00	811
7	148	880	719.13	496
7	199	999	652.25	342
7	141	923	654.38	542
7	127	820	613.63	569
7	310	700	510.63	474
7	145	546	350.88	464
7	43	315	207.50	188
7	13	173	76.13	27
7	2	54	15.38	4
7	1	4	2.00	2
7	1	2	1.63	1
7	1	2	1.38	1
7	1	2	1.50	2
7	1	2	1.25	2
7	1	1	1.00	1
7	1	2	1.13	1
7	1	2	1.38	1
7	1	9	5.00	5
7	9	100	52.13	82
7	35	291	145.25	68
7	118	484	319.63	324
7	165	655	488.75	463
7	394	771	632.13	651
7	489	879	739.13	489
7	388	931	760.38	388
7	472	918	751.25	472
7	22	898	659.50	536
7	88	820	603.00	711
7	100	713	467.75	582
7	44	438	309.75	398
7	74	253	168.38	99
7	15	149	72.88	35
7	3	37	13.13	5
7	1	3	2.13	1
7	1	2	1.75	1
7	1	2	1.38	1
7	1	2	1.88	1
8	1	2	1.63	1
8	1	2	1.13	1
8	1	2	1.25	1
8	1	2	1.25	1
8	1	9	4.75	9
8	9	94	57.75	93
8	29	277	186.88	258
8	70	474	347.63	461
8	139	644	486.13	623
8	157	788	618.75	689
8	300	887	736.50	730
8	259	970	805.50	822
8	266	918	771.88	730
8	167	900	684.25	497
8	172	857	552.38	177
8	114	687	469.38	308
8	82	508	325.75	396
8	16	314	163.38	120
8	7	82	47.13	43
8	2	16	7.50	5
8	1	3	1.88	2
8	1	2	1.50	1
8	1	2	1.25	1
8	1	2	1.13	1
8	1	2	1.38	1
8	1	2	1.25	2
8	1	2	1.25	1
8	1	2	1.25	1
8	1	10	4.13	5
8	12	85	40.88	68
8	36	264	144.13	224
8	29	461	252.75	416
8	15	627	404.50	577
8	127	766	575.63	693
8	481	884	790.88	844
8	701	930	824.13	881
8	564	933	788.00	871
8	335	891	750.25	853
8	373	784	641.88	718
8	197	672	523.63	618
8	123	543	357.25	429
8	57	395	216.75	233
8	11	176	80.00	68
8	3	42	14.13	7
8	1	3	2.38	3
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.63	2
8	1	2	1.38	2
8	1	2	1.50	2
8	1	2	1.50	1
8	1	12	5.13	3
8	20	89	46.63	22
8	70	264	160.50	144
8	145	453	321.75	354
8	236	617	481.50	530
8	240	763	573.25	359
8	223	902	656.00	493
8	286	981	806.38	899
8	269	924	801.63	866
8	696	890	803.63	847
8	514	852	691.63	722
8	448	724	572.00	572
8	242	576	396.63	242
8	114	384	232.75	143
8	45	178	87.88	49
8	4	42	13.63	8
8	2	3	2.13	2
8	2	2	2.00	2
8	1	2	1.63	1
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.38	2
8	1	10	5.63	5
8	17	86	47.88	28
8	53	264	158.63	53
8	115	448	288.00	158
8	143	625	412.00	314
8	188	742	572.50	327
8	173	858	664.38	698
8	237	882	698.13	762
8	299	905	695.63	853
8	243	922	650.63	839
8	211	827	569.63	666
8	110	705	407.38	436
8	97	574	263.63	113
8	14	384	139.75	87
8	5	183	62.13	58
8	2	70	18.13	6
8	1	3	2.00	2
8	1	2	1.63	2
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.63	1
8	1	2	1.38	2
8	1	2	1.25	1
8	1	2	1.25	1
8	1	6	3.75	5
8	13	79	51.75	77
8	96	248	166.25	224
8	30	436	300.13	372
8	76	608	413.63	589
8	115	738	548.63	666
8	217	880	697.25	765
8	572	946	778.13	633
8	428	895	697.00	428
8	173	895	604.25	435
8	262	839	619.63	363
8	336	668	515.63	464
8	190	566	358.13	313
8	92	445	205.00	160
8	11	177	71.63	46
8	2	48	12.00	2
8	1	5	2.38	2
8	1	2	1.75	2
8	1	2	1.75	2
8	1	2	1.63	1
8	1	2	1.50	2
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.13	1
8	1	8	4.63	2
8	8	86	47.50	35
8	73	252	164.75	109
8	93	445	311.75	122
8	26	654	447.25	180
8	155	780	571.38	316
8	85	891	690.00	590
8	174	942	685.38	643
8	76	916	618.88	361
8	76	847	604.25	847
8	57	729	469.38	726
8	47	596	370.00	540
8	138	442	307.13	442
8	101	379	189.50	233
8	18	185	65.63	69
8	3	42	9.13	5
8	1	2	1.63	1
8	1	2	1.75	2
8	1	2	1.63	1
8	1	2	1.38	2
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	8	3.88	6
8	4	92	49.63	92
8	33	247	160.25	229
8	17	447	280.63	422
8	32	637	460.63	617
8	91	771	509.63	771
8	175	886	657.25	859
8	205	944	636.13	944
8	254	907	666.88	907
8	178	891	621.75	866
8	43	803	492.00	718
8	49	665	485.75	612
8	69	548	348.88	420
8	11	363	180.63	221
8	5	115	50.38	51
8	1	50	10.13	4
8	1	2	1.63	2
8	1	2	1.25	1
8	1	2	1.38	2
8	1	2	1.50	2
8	1	3	1.63	2
8	1	2	1.38	1
8	1	3	1.63	1
8	0	2	1.25	1
8	1	5	3.75	5
8	6	74	40.13	6
8	21	248	143.75	21
8	20	438	305.00	20
8	52	607	451.13	52
8	94	751	561.75	94
8	26	855	565.00	26
8	50	908	648.25	50
8	66	898	683.75	66
8	119	907	640.38	119
8	74	805	542.63	182
8	123	674	421.13	172
8	119	545	293.25	174
8	44	361	179.25	243
8	8	167	67.13	126
8	2	31	8.38	8
8	1	2	1.50	1
8	1	2	1.63	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.25	2
8	1	2	1.38	1
8	1	5	2.25	2
8	6	60	27.63	26
8	60	232	128.13	131
8	132	424	263.25	423
8	113	582	372.88	575
8	55	706	409.13	415
8	102	795	459.75	362
8	106	844	462.25	180
8	163	874	471.25	163
8	125	883	445.63	125
8	124	791	372.63	124
8	39	517	242.50	39
8	43	369	190.38	137
8	15	208	103.88	88
8	6	86	38.25	27
8	2	22	5.50	2
8	1	2	1.50	1
8	1	3	1.63	1
8	1	1	1.00	1
8	1	3	1.63	1
8	1	2	1.13	1
8	1	2	1.13	1
8	1	2	1.25	1
8	1	2	1.25	1
8	1	6	3.13	1
8	3	67	33.38	4
8	9	253	133.63	18
8	18	442	234.38	29
8	33	607	323.38	41
8	54	765	503.13	54
8	78	859	580.63	78
8	199	911	667.63	250
8	249	898	658.63	534
8	265	851	564.25	265
8	291	717	515.25	362
8	273	574	440.25	498
8	192	532	344.63	242
8	85	341	194.75	174
8	14	111	50.50	63
8	2	26	7.25	3
8	1	4	2.13	1
8	1	2	1.63	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.13	1
8	1	2	1.13	1
8	1	4	2.38	1
8	11	67	39.50	23
8	40	241	151.63	40
8	34	450	295.50	123
8	190	628	435.88	190
8	108	792	570.00	223
8	129	877	622.38	199
8	198	924	692.88	198
8	127	899	659.50	212
8	133	880	686.50	336
8	99	822	542.88	152
8	136	680	473.38	136
8	59	560	292.75	71
8	28	359	164.75	28
8	9	136	50.50	9
8	2	28	6.00	2
8	1	3	1.88	1
8	1	2	1.63	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	1	1.00	1
8	1	2	1.50	1
8	1	5	2.88	2
8	3	63	40.50	42
8	36	263	167.63	127
8	80	431	298.00	124
8	22	611	430.75	191
8	197	740	589.63	646
8	236	852	728.50	738
8	668	897	826.63	890
8	457	896	798.63	845
8	285	862	675.50	727
8	294	821	597.50	706
8	234	647	480.75	455
8	93	563	315.75	209
8	85	364	175.00	92
8	22	161	63.25	22
8	2	33	9.75	2
8	1	2	1.88	1
8	1	2	1.75	2
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.63	1
8	0	2	1.13	1
8	1	5	2.50	2
8	8	64	36.50	60
8	29	236	142.88	229
8	40	459	297.88	419
8	70	614	407.00	577
8	94	731	487.38	701
8	95	838	620.00	715
8	399	885	665.88	830
8	392	917	738.00	917
8	345	830	593.75	740
8	217	706	525.38	670
8	42	691	468.00	571
8	10	559	320.13	390
8	14	337	160.75	211
8	6	155	45.75	48
8	1	28	6.25	3
8	1	2	1.50	2
8	1	2	1.88	2
8	1	2	1.50	2
8	1	2	1.25	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	4	2.50	3
8	5	92	43.38	58
8	62	224	160.38	221
8	104	416	298.50	407
8	139	586	427.00	568
8	151	755	594.75	701
8	519	838	719.63	785
8	165	919	683.63	860
8	42	909	690.38	796
8	144	897	622.00	846
8	30	781	515.13	666
8	21	663	449.75	553
8	137	536	336.88	375
8	55	347	183.00	208
8	17	144	53.50	50
8	2	23	6.88	3
8	1	2	1.88	2
8	1	2	1.63	2
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.38	2
8	1	2	1.38	2
8	1	2	1.38	1
8	1	5	2.63	5
8	4	62	39.50	52
8	32	214	135.13	160
8	140	411	305.13	356
8	150	609	430.00	552
8	61	757	510.38	714
8	187	846	639.75	840
8	209	890	658.63	771
8	264	932	710.38	932
8	177	821	654.38	662
8	116	704	498.00	116
8	281	653	437.50	285
8	161	547	344.38	349
8	49	344	155.25	175
8	12	145	45.38	24
8	2	23	6.38	2
8	1	3	2.00	2
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.13	1
8	1	2	1.25	1
8	1	3	2.00	1
8	7	57	31.13	57
8	34	216	125.13	185
8	48	404	251.38	183
8	93	584	448.75	584
8	131	722	501.63	700
8	127	833	587.13	770
8	239	873	655.63	690
8	404	871	712.25	705
8	204	903	632.13	609
8	400	769	598.88	420
8	297	653	471.63	325
8	132	508	338.75	235
8	57	334	179.25	118
8	7	109	47.63	16
8	2	15	5.63	2
8	1	2	1.63	1
8	1	2	1.50	1
8	1	3	1.38	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	3	2.38	2
8	7	58	31.88	37
8	46	237	144.50	178
8	114	419	287.75	339
8	256	612	463.88	554
8	404	738	630.63	695
8	614	837	774.50	824
8	477	875	662.13	519
8	131	858	612.00	738
8	18	810	601.88	761
8	20	807	480.63	504
8	53	613	402.13	613
8	142	364	283.75	342
8	50	209	147.50	169
8	24	97	40.13	25
8	2	12	4.00	2
8	1	2	1.75	2
8	1	2	1.75	1
8	1	2	1.75	1
8	0	2	1.13	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	3	2.13	2
8	4	65	39.63	46
8	25	260	151.88	210
8	70	463	290.13	381
8	147	603	433.00	560
8	121	749	560.50	697
8	425	844	689.00	829
8	311	882	688.63	723
8	231	882	656.88	882
8	260	815	643.88	808
8	92	718	508.00	385
8	99	637	411.00	137
8	57	420	252.63	57
8	15	303	132.88	24
8	4	97	34.63	4
8	2	11	3.88	2
8	1	2	1.50	1
8	1	3	1.63	1
8	1	2	1.50	1
8	1	2	1.25	1
8	1	2	1.63	2
8	0	2	1.13	1
8	1	2	1.25	1
8	1	1	1.00	1
8	1	3	1.75	2
8	4	50	22.75	36
8	32	201	103.75	118
8	57	385	205.75	283
8	192	568	353.50	312
8	287	712	478.63	455
8	294	819	579.63	535
8	168	854	593.00	770
8	237	828	636.88	678
8	374	885	691.00	704
8	438	739	578.13	739
8	267	625	438.75	625
8	145	533	273.38	341
8	54	253	126.13	99
8	12	108	37.25	49
8	1	22	4.63	1
8	1	2	1.75	1
8	1	3	1.63	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.50	1
8	1	2	1.25	1
8	1	3	1.88	2
8	2	52	33.13	35
8	12	212	131.88	175
8	25	418	275.63	347
8	57	617	408.13	585
8	60	729	508.13	670
8	124	841	600.75	746
8	101	880	620.25	771
8	107	864	630.13	794
8	82	878	569.88	788
8	52	724	468.75	664
8	42	623	378.88	525
8	16	531	269.50	373
8	9	316	133.50	191
8	8	96	33.88	39
8	2	15	4.00	2
8	1	2	1.75	2
8	1	2	1.50	1
8	1	2	1.63	2
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.63	1
8	4	46	26.50	24
8	54	211	148.75	181
8	187	414	329.63	401
8	336	594	498.13	568
8	368	734	619.13	685
8	517	845	696.88	543
8	435	882	749.63	435
8	518	866	740.88	636
8	500	850	704.50	500
8	460	732	653.50	684
8	395	624	508.38	395
8	260	537	346.38	359
8	129	336	185.38	209
8	10	103	47.63	41
8	1	17	5.38	1
8	1	2	1.75	2
8	1	2	1.63	2
8	1	3	1.75	2
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.50	1
8	1	2	1.25	1
8	1	3	1.75	1
8	5	67	36.38	46
8	81	213	150.88	213
8	205	404	333.13	393
8	242	587	481.88	587
8	403	719	620.38	703
8	310	820	723.38	802
8	402	865	759.63	795
8	446	846	780.50	823
8	573	839	767.13	823
8	640	796	678.00	663
8	322	616	513.75	590
8	81	507	321.13	357
8	85	308	156.38	191
8	19	131	50.13	28
8	2	13	4.63	2
8	1	2	1.63	1
8	1	2	1.75	2
8	1	2	1.75	1
8	1	2	1.75	1
8	1	2	1.63	1
8	1	2	1.50	2
8	1	2	1.13	1
8	1	2	1.38	1
8	1	2	1.75	2
8	2	43	28.75	41
8	17	195	130.25	195
8	64	389	251.75	385
8	85	571	367.13	571
8	111	697	493.25	687
8	167	804	539.50	794
8	204	850	558.75	763
8	204	833	582.50	818
8	83	816	585.50	794
8	124	693	499.63	623
8	58	575	410.38	575
8	42	477	295.25	345
8	46	294	147.25	187
8	7	110	40.38	35
8	1	12	3.63	2
8	1	2	1.75	2
8	1	2	1.50	1
8	1	2	1.50	2
8	1	2	1.50	1
8	1	2	1.38	2
8	1	2	1.25	2
8	1	2	1.25	1
8	1	1	1.00	1
8	1	3	1.63	2
8	3	57	19.00	57
8	24	188	96.38	176
8	50	382	220.63	354
8	92	556	327.75	548
8	46	690	376.13	474
8	20	830	493.75	830
8	31	952	496.13	306
8	23	855	446.25	23
8	24	836	426.50	24
8	38	750	334.88	101
8	51	607	265.25	119
8	46	480	231.88	102
8	33	298	131.13	78
8	5	99	37.00	22
8	1	9	3.00	1
8	1	2	1.50	1
8	1	2	1.25	1
8	1	3	1.50	1
8	1	2	1.38	1
8	1	2	1.13	1
8	1	2	1.50	1
8	1	2	1.38	1
8	1	2	1.38	1
8	1	2	1.38	1
8	2	36	20.50	36
8	20	231	109.13	153
8	51	404	255.13	354
8	109	573	341.50	487
8	198	700	498.25	614
8	145	792	551.63	777
8	184	846	604.50	742
8	74	887	570.25	768
8	52	882	521.25	534
8	71	791	440.25	326
8	97	630	350.63	426
8	49	498	247.75	296
8	10	299	109.38	125
8	3	99	23.25	17
8	1	11	3.25	2
8	1	2	1.63	2
8	1	2	1.50	1
8	1	2	1.63	2
8	1	2	1.88	2
8	1	2	1.25	1
8	1	2	1.25	1
8	1	2	1.38	1
8	1	2	1.25	1
8	1	2	1.75	2
8	3	38	19.50	27
8	22	190	102.25	81
8	40	392	253.38	146
8	51	571	428.13	486
8	78	709	531.13	625
8	137	827	667.00	765
8	131	872	723.75	773
8	278	888	777.13	791
