Mois	temp
7	288.32
7	288.05
7	287.67
7	287.42
7	287.65
7	288.92
7	290.29
7	291.71
7	292.98
7	293.98
7	294.88
7	295.32
7	295.33
7	295.55
7	295.55
7	295.38
7	294.71
7	293.57
7	292.14
7	291.19
7	290.06
7	289.36
7	288.63
7	287.95
7	287.53
7	286.88
7	286.47
7	285.98
7	286.45
7	287.97
7	289.93
7	291.33
7	292.57
7	293.49
7	294.19
7	295.07
7	295.63
7	295.64
7	295.89
7	295.42
7	295.01
7	293.68
7	292.18
7	290.86
7	289.63
7	288.67
7	287.73
7	287.03
7	286.37
7	285.77
7	285.26
7	285.15
7	285.82
7	287.97
7	290.44
7	292.29
7	293.95
7	295.18
7	296.29
7	297.31
7	298.24
7	298.67
7	298.89
7	298.88
7	298.43
7	297.27
7	295.89
7	294.18
7	292.44
7	291.42
7	290.69
7	290.15
7	289.64
7	289.26
7	288.78
7	288.54
7	289.25
7	290.64
7	292.71
7	294.34
7	295.59
7	296.73
7	297.76
7	298.45
7	298.75
7	298.98
7	298.88
7	298.46
7	297.94
7	296.86
7	295.41
7	293.74
7	292.36
7	291.04
7	290.06
7	289.36
7	288.67
7	288.41
7	287.99
7	288.08
7	288.54
7	290.16
7	292.36
7	293.92
7	295.42
7	296.54
7	297.83
7	298.75
7	299.33
7	299.93
7	300.13
7	299.92
7	299.25
7	298.04
7	296.27
7	294.68
7	293.52
7	292.37
7	291.45
7	290.65
7	290.17
7	289.95
7	289.69
7	289.58
7	290.47
7	292.03
7	293.85
7	295.62
7	296.73
7	297.81
7	298.55
7	299.08
7	299.29
7	299.76
7	299.27
7	298.72
7	297.79
7	296.76
7	295.63
7	294.48
7	293.43
7	292.68
7	291.89
7	291.45
7	290.87
7	290.37
7	289.87
7	289.71
7	289.63
7	290.92
7	292.52
7	294.04
7	295.33
7	296.65
7	297.62
7	298.24
7	298.28
7	298.17
7	297.74
7	297.18
7	296.39
7	295.29
7	293.98
7	293.21
7	292.46
7	291.92
7	291.41
7	291.13
7	290.49
7	290.14
7	289.71
7	289.26
7	289.45
7	290.54
7	291.81
7	292.89
7	293.96
7	295.15
7	295.94
7	296.51
7	297.12
7	297.12
7	296.43
7	296.45
7	296.23
7	295.42
7	294.31
7	292.96
7	292.12
7	291.48
7	291.06
7	290.59
7	290.03
7	289.61
7	289.31
7	289.03
7	289.39
7	290.69
7	292.25
7	293.56
7	294.86
7	295.76
7	296.16
7	296.83
7	297.26
7	297.13
7	296.27
7	295.98
7	295.84
7	295.13
7	294.24
7	293.18
7	292.46
7	291.98
7	291.27
7	290.71
7	290.26
7	289.88
7	289.43
7	289.26
7	289.39
7	290.34
7	291.74
7	293.21
7	294.63
7	295.54
7	296.24
7	296.78
7	297.05
7	297.11
7	297.39
7	297.35
7	297.04
7	295.93
7	294.75
7	293.77
7	292.56
7	291.55
7	290.77
7	290.36
7	289.67
7	289.24
7	289.07
7	288.94
7	289.14
7	290.31
7	291.85
7	293.21
7	294.35
7	295.61
7	296.82
7	297.85
7	298.67
7	299.35
7	299.25
7	298.75
7	298.15
7	296.88
7	294.94
7	293.58
7	292.49
7	291.51
7	290.94
7	290.32
7	289.96
7	289.58
7	289.22
7	288.99
7	289.11
7	290.36
7	291.94
7	293.61
7	295.02
7	296.25
7	297.38
7	297.94
7	298.38
7	298.66
7	298.96
7	298.43
7	297.59
7	296.43
7	295.03
7	293.72
7	292.62
7	291.66
7	290.91
7	290.09
7	289.61
7	289.04
7	288.71
7	288.29
7	288.52
7	290.05
7	292.19
7	293.82
7	295.25
7	296.45
7	297.31
7	298.05
7	298.51
7	299.04
7	299.07
7	298.73
7	297.73
7	296.01
7	294.41
7	293.01
7	292.14
7	291.62
7	291.12
7	290.88
7	290.47
7	290.12
7	289.74
7	289.45
7	289.49
7	290.72
7	292.58
7	294.27
7	295.42
7	296.86
7	297.99
7	298.72
7	299.12
7	299.04
7	298.86
7	298.63
7	298.07
7	297.16
7	295.79
7	294.88
7	294.13
7	293.21
7	292.77
7	292.23
7	291.75
7	291.67
7	291.26
7	290.66
7	290.65
7	291.63
7	292.47
7	293.73
7	294.22
7	294.65
7	294.89
7	295.15
7	295.32
7	294.65
7	293.86
7	293.92
7	293.28
7	292.63
7	291.89
7	291.29
7	290.48
7	289.98
7	289.58
7	289.31
7	288.98
7	288.61
7	288.46
7	288.23
7	288.49
7	289.09
7	290.18
7	291.34
7	292.42
7	293.35
7	293.93
7	294.24
7	294.89
7	295.41
7	295.56
7	295.73
7	295.25
7	294.34
7	293.22
7	292.24
7	291.37
7	290.61
7	290.04
7	289.53
7	289.18
7	288.57
7	288.13
7	287.96
7	288.22
7	289.49
7	291.67
7	293.53
7	294.69
7	295.54
7	296.19
7	296.69
7	297.15
7	297.36
7	297.61
7	297.07
7	296.45
7	295.53
7	293.99
7	292.64
7	291.51
7	290.85
7	290.61
7	289.77
7	289.31
7	288.99
7	288.42
7	288.15
7	288.43
7	289.62
7	291.32
7	292.88
7	294.22
7	295.39
7	296.47
7	297.19
7	297.11
7	297.63
7	297.79
7	297.59
7	297.02
7	296.05
7	294.73
7	293.34
7	292.17
7	291.29
7	290.29
8	289.56
8	289.03
8	288.56
8	288.24
8	287.86
8	287.99
8	289.42
8	291.53
8	293.49
8	295.01
8	296.42
8	297.41
8	298.35
8	299.04
8	299.29
8	298.97
8	298.64
8	297.96
8	296.85
8	295.19
8	293.72
8	292.79
8	292.06
8	291.59
8	290.97
8	290.47
8	290.25
8	289.88
8	289.62
8	289.67
8	290.87
8	292.36
8	293.73
8	295.18
8	296.71
8	297.94
8	298.92
8	299.61
8	300.04
8	300.15
8	299.75
8	299.15
8	298.04
8	296.66
8	295.16
8	294.13
8	293.66
8	293.14
8	292.55
8	292.03
8	291.72
8	291.77
8	291.43
8	291.29
8	292.11
8	293.84
8	295.68
8	296.95
8	297.94
8	298.96
8	299.56
8	299.96
8	300.61
8	300.69
8	300.16
8	299.63
8	298.45
8	296.95
8	295.37
8	294.06
8	293.14
8	292.53
8	291.96
8	291.18
8	290.57
8	290.05
8	289.51
8	289.55
8	290.92
8	293.32
8	294.85
8	296.25
8	297.61
8	298.22
8	298.89
8	299.58
8	299.87
8	299.42
8	298.89
8	297.75
8	296.71
8	295.48
8	294.41
8	293.58
8	292.95
8	292.29
8	291.73
8	291.06
8	290.72
8	290.35
8	289.93
8	289.95
8	291.19
8	292.93
8	294.59
8	295.78
8	296.88
8	297.76
8	298.49
8	299.06
8	299.58
8	299.62
8	299.07
8	298.28
8	297.24
8	296.09
8	294.91
8	293.77
8	292.74
8	292.06
8	291.43
8	290.87
8	290.43
8	290.14
8	289.83
8	289.93
8	290.98
8	292.75
8	294.15
8	295.25
8	296.16
8	296.71
8	297.26
8	297.68
8	297.41
8	297.12
8	296.73
8	296.16
8	295.52
8	294.46
8	293.49
8	292.74
8	291.99
8	290.99
8	290.47
8	290.32
8	289.81
8	289.47
8	289.27
8	289.21
8	289.91
8	291.42
8	293.13
8	294.53
8	295.84
8	296.63
8	297.38
8	297.87
8	297.67
8	297.77
8	297.79
8	297.12
8	295.95
8	294.65
8	293.37
8	292.75
8	292.07
8	291.48
8	290.85
8	290.48
8	290.04
8	289.39
8	289.12
8	289.42
8	290.39
8	291.96
8	293.46
8	294.71
8	295.59
8	295.91
8	296.31
8	296.81
8	297.05
8	297.08
8	296.67
8	295.56
8	294.24
8	293.27
8	292.43
8	291.47
8	290.71
8	290.42
8	290.14
8	289.69
8	289.29
8	288.97
8	288.67
8	288.65
8	289.51
8	290.95
8	292.28
8	293.15
8	294.07
8	294.56
8	295.09
8	295.43
8	295.46
8	295.03
8	294.57
8	294.07
8	293.23
8	292.29
8	291.35
8	290.38
8	289.95
8	289.38
8	289.04
8	288.73
8	288.28
8	287.84
8	287.38
8	287.24
8	288.03
8	289.22
8	290.27
8	291.27
8	292.41
8	293.37
8	294.25
8	294.82
8	295.21
8	295.23
8	295.14
8	294.53
8	293.47
8	292.28
8	290.73
8	289.49
8	288.82
8	288.07
8	287.49
8	286.92
8	286.63
8	286.41
8	286.15
8	286.25
8	287.57
8	289.23
8	290.77
8	292.17
8	293.08
8	293.89
8	294.49
8	295.14
8	295.43
8	295.51
8	294.97
8	293.95
8	293.08
8	292.12
8	291.04
8	290.13
8	289.37
8	288.82
8	288.54
8	288.18
8	287.95
8	287.52
8	287.24
8	287.17
8	288.51
8	290.23
8	291.81
8	293.16
8	294.42
8	295.65
8	296.48
8	296.91
8	297.18
8	297.23
8	297.08
8	296.51
8	295.38
8	294.18
8	292.82
8	291.77
8	291.09
8	290.63
8	290.05
8	289.63
8	289.25
8	288.95
8	288.68
8	288.69
8	289.71
8	291.32
8	292.75
8	293.72
8	294.65
8	295.58
8	296.47
8	296.54
8	296.75
8	296.78
8	295.63
8	294.88
8	293.75
8	292.33
8	291.14
8	290.22
8	289.51
8	289.08
8	288.64
8	288.11
8	287.67
8	287.13
8	286.71
8	286.72
8	288.17
8	290.22
8	291.89
8	293.09
8	294.19
8	295.01
8	295.48
8	295.85
8	295.96
8	296.07
8	295.84
8	295.39
8	294.08
8	292.72
8	291.57
8	290.78
8	290.06
8	289.73
8	289.16
8	288.77
8	288.35
8	287.98
8	287.53
8	287.59
8	288.63
8	290.52
8	291.97
8	293.14
8	294.22
8	295.12
8	295.88
8	296.37
8	296.25
8	296.34
8	296.18
8	295.33
8	294.13
8	293.16
8	291.93
8	290.84
8	290.28
8	289.52
8	288.92
8	288.32
8	287.74
8	287.29
8	286.86
8	286.83
8	287.92
8	289.67
8	291.54
8	292.75
8	293.76
8	294.78
8	295.73
8	296.27
8	296.82
8	297.02
8	296.78
8	296.23
8	295.07
8	293.43
8	291.89
8	291.17
8	290.49
8	289.94
8	289.31
8	288.69
8	288.39
8	288.07
8	287.73
8	287.52
8	288.79
8	290.76
8	292.76
8	294.47
8	295.96
8	296.77
8	297.45
8	297.48
8	297.62
8	297.65
8	297.52
8	296.91
8	295.61
8	294.25
8	292.93
8	292.06
8	291.19
8	290.94
8	290.69
8	290.26
8	289.75
8	289.37
8	288.95
8	289.12
8	289.97
8	292.01
8	293.77
8	295.36
8	296.67
8	297.63
8	298.43
8	298.93
8	299.13
8	299.02
8	297.93
8	296.81
8	295.67
8	294.55
8	293.29
8	292.45
8	291.73
8	291.32
8	291.01
8	290.63
8	290.24
8	289.79
8	289.58
8	289.35
8	289.96
8	291.27
8	292.96
8	294.19
8	295.16
8	295.72
8	296.24
8	297.07
8	297.32
8	297.26
8	296.76
8	295.96
8	294.85
8	293.81
8	292.69
8	291.68
8	291.11
8	290.44
8	289.96
8	289.57
8	289.09
8	288.42
8	287.99
8	287.58
8	288.66
8	290.63
8	292.21
8	293.41
8	294.35
8	295.11
8	295.69
8	296.13
8	296.11
8	295.84
8	295.49
8	294.55
8	293.48
8	292.27
8	290.83
8	289.89
8	289.34
8	288.68
8	288.16
8	287.33
8	286.87
8	286.24
8	285.94
8	285.81
8	286.94
8	289.31
8	291.38
8	292.92
8	294.35
8	295.42
8	296.22
8	296.84
8	297.24
8	297.41
8	297.13
8	296.33
8	294.96
8	293.37
8	292.02
8	291.14
8	290.17
8	289.29
8	288.76
8	288.03
8	287.31
8	286.95
8	286.62
8	286.37
8	287.64
8	290.01
8	292.37
8	294.04
8	295.44
8	296.53
8	297.52
8	298.39
8	298.98
8	299.08
8	298.27
8	296.97
8	295.76
8	294.18
8	292.59
8	291.59
8	290.66
8	289.89
8	289.28
8	288.78
8	288.47
8	288.25
8	287.91
8	287.74
8	288.91
8	291.06
8	292.57
8	294.07
8	295.24
8	296.35
8	297.31
8	297.98
8	298.43
8	298.56
8	298.06
8	297.17
8	295.99
8	294.55
8	293.31
8	292.45
8	291.71
8	291.24
8	290.88
8	290.57
8	290.27
8	289.94
8	289.25
8	289.23
8	289.87
8	291.31
8	292.88
8	293.67
8	294.52
8	295.07
8	295.27
8	295.31
8	295.14
8	295.01
8	294.71
8	294.12
8	292.96
8	291.82
8	290.79
8	290.16
8	289.57
8	289.08
8	288.71
8	288.24
8	287.85
8	287.37
8	287.08
8	286.95
8	287.83
8	289.54
8	291.02
8	292.48
8	293.67
8	294.52
8	295.29
8	295.86
8	295.97
8	295.98
8	295.72
8	294.66
8	292.75
8	291.57
8	290.53
8	289.92
8	289.48
8	288.74
8	288.28
8	288.13
8	287.65
8	287.18
8	286.87
8	286.59
8	287.31
8	289.06
8	291.41
8	292.95
8	294.23
8	295.31
8	296.31
8	296.92
8	296.97
8	296.92
8	296.04
8	295.01
8	293.68
8	292.26
8	290.97
8	289.87
8	289.08
8	288.53
8	287.76
8	287.47
8	286.87
8	286.58
8	286.58
8	286.33
8	287.23
8	289.38
8	291.26
8	292.88
8	294.04
8	295.27
8	296.13
8	296.72
8	296.82
8	296.61
8	296.38
8	295.66
8	294.46
8	293.35
8	292.37
8	291.51
8	291.08
8	290.42
8	289.42
8	289.03
8	288.79
8	288.44
8	287.98
8	287.67
8	288.64
8	290.44
8	292.64
8	294.53
8	295.84
8	296.83
8	297.87
8	298.36
8	298.56
8	298.36
8	298.07
8	297.22
8	295.58
8	293.81
8	292.38
8	291.45
8	290.69
8	289.98
8	289.48
8	289.03
8	288.49
8	288.03
8	287.92
8	288.08
8	288.58
8	290.67
8	292.74
8	294.55
8	295.76
8	296.65
8	297.16
8	297.34
8	297.65
8	297.78
8	297.19
8	296.13
8	294.72
8	293.41
8	292.28
8	291.57
8	291.06
8	290.69
8	290.15
8	289.69
8	289.36
8	289.06
8	288.53
8	288.29
8	289.07
8	290.54
8	292.31
8	293.54
8	294.56
8	295.51
8	296.06
8	296.51
8	296.64
8	296.34
8	296.08
8	295.28
8	294.13
8	292.94
8	291.75
8	290.84
8	290.17
8	289.71
8	289.12
8	288.79
8	288.36
8	288.05
8	287.81
8	287.72
8	287.96
8	289.38
8	291.09
8	292.47
8	293.51
8	294.07
8	294.49
8	294.69
8	294.84
8	294.63
8	293.93
8	292.72
8	291.73
8	291.04
8	290.24
8	289.71
8	289.37
8	288.95
9	288.64
9	288.27
9	287.94
9	287.52
9	287.19
9	287.16
9	287.44
9	288.37
9	289.63
9	290.54
9	291.13
9	291.81
9	292.27
9	292.67
9	292.44
9	291.83
9	291.25
9	290.66
9	289.82
9	289.04
9	288.45
9	287.99
9	287.52
9	287.22
9	286.76
9	286.24
9	285.95
9	285.75
9	285.56
9	285.37
9	286.05
9	287.36
9	288.91
9	290.11
9	290.96
9	291.77
9	292.48
9	293.04
9	293.26
9	293.28
9	292.86
9	291.87
9	290.72
9	289.51
9	288.53
9	287.53
9	286.74
9	286.24
9	285.74
9	285.38
9	285.43
9	285.06
9	284.94
9	284.91
9	285.52
9	287.05
9	288.86
9	290.33
9	291.61
9	292.66
9	293.54
9	294.06
9	294.54
9	294.43
9	294.05
9	292.92
9	291.61
9	290.37
9	289.31
9	288.44
9	287.88
9	287.44
9	287.08
9	286.91
9	286.46
9	286.04
9	285.71
9	285.65
9	286.11
9	288.16
9	290.21
9	291.95
9	293.18
9	294.16
9	294.79
9	295.09
9	295.42
9	295.41
9	294.79
9	293.88
9	292.57
9	291.51
9	290.53
9	289.81
9	289.35
9	289.09
9	288.68
9	288.25
9	287.86
9	287.49
9	287.09
9	286.83
9	287.19
9	288.17
9	289.73
9	291.21
9	292.19
9	292.98
9	293.76
9	293.97
9	294.05
9	294.07
9	293.78
9	292.86
9	291.73
9	290.51
9	289.64
9	289.02
9	288.54
9	288.19
9	287.97
9	287.56
9	287.18
9	286.99
9	286.85
9	286.64
9	287.28
9	288.47
9	289.56
9	290.77
9	291.88
9	292.65
9	293.35
9	293.92
9	293.99
9	293.72
9	293.16
9	292.16
9	290.86
9	289.95
9	289.28
9	288.69
9	288.21
9	287.54
9	287.14
9	286.79
9	286.44
9	286.22
9	286.13
9	285.97
9	286.41
9	288.04
9	289.47
9	290.79
9	291.94
9	292.73
9	293.58
9	294.37
9	294.67
9	294.77
9	294.29
9	293.24
9	291.86
9	290.45
9	289.44
9	288.11
9	287.52
9	287.05
9	286.67
9	286.05
9	285.71
9	285.58
9	285.44
9	285.35
9	285.84
9	287.53
9	289.22
9	290.78
9	292.31
9	293.49
9	294.01
9	294.24
9	294.41
9	294.49
9	294.12
9	293.12
9	291.62
9	290.36
9	288.99
9	288.24
9	287.86
9	287.53
9	287.09
9	286.84
9	286.35
9	286.11
9	286.15
9	286.03
9	286.39
9	287.65
9	289.57
9	291.26
9	292.33
9	293.24
9	294.12
9	294.62
9	294.88
9	294.74
9	294.15
9	293.14
9	291.82
9	290.56
9	289.64
9	288.87
9	288.33
9	287.89
9	287.42
9	286.88
9	286.52
9	286.17
9	285.96
9	285.49
9	285.85
9	287.59
9	289.58
9	291.39
9	292.87
9	293.63
9	294.46
9	295.12
9	295.29
9	295.19
9	294.76
9	293.47
9	291.93
9	290.53
9	289.48
9	288.76
9	287.93
9	287.34
9	286.72
9	286.28
9	285.86
9	285.34
9	285.03
9	284.91
9	285.36
9	287.19
9	289.42
9	291.14
9	292.56
9	293.28
9	293.92
9	293.86
9	293.51
9	293.65
9	293.31
9	292.45
9	291.57
9	290.57
9	289.88
9	289.21
9	288.56
9	288.03
9	287.41
9	286.88
9	286.31
9	285.95
9	285.68
9	285.35
9	285.43
9	286.95
9	288.55
9	290.02
9	291.22
9	291.91
9	292.45
9	292.94
9	293.18
9	293.04
9	292.02
9	290.96
9	289.93
9	289.08
9	288.33
9	287.79
9	287.26
9	286.99
9	286.69
9	286.31
9	286.03
9	285.88
9	285.59
9	285.53
9	285.87
9	287.26
9	289.18
9	290.85
9	292.08
9	293.16
9	294.15
9	294.77
9	295.03
9	294.64
9	294.02
9	292.96
9	291.59
9	290.68
9	289.61
9	289.09
9	288.87
9	288.34
9	287.88
9	287.55
9	287.09
9	286.77
9	286.51
9	286.24
9	286.59
9	287.92
9	288.88
9	289.93
9	291.07
9	291.63
9	292.19
9	292.83
9	292.88
9	292.77
9	292.48
9	291.68
9	290.45
9	289.26
9	288.51
9	287.75
9	287.17
9	286.65
9	286.26
9	285.85
9	285.55
9	285.35
9	285.26
9	285.21
9	285.41
9	286.53
9	287.97
9	289.53
9	290.74
9	291.72
9	292.43
9	292.92
9	293.13
9	292.95
9	292.67
9	291.68
9	290.51
9	289.45
9	288.53
9	287.82
9	286.98
9	286.34
9	285.96
9	285.59
9	285.21
9	284.83
9	284.31
9	284.14
9	284.31
9	285.96
9	288.18
9	289.72
9	290.81
9	291.84
9	292.65
9	293.44
9	293.78
9	294.27
9	293.85
9	292.75
9	291.25
9	289.69
9	288.64
9	288.28
9	287.79
9	287.59
9	287.19
9	286.76
9	286.42
9	286.02
9	285.75
9	285.54
9	285.57
9	286.45
9	287.98
9	289.26
9	290.07
9	290.64
9	291.05
9	291.74
9	292.22
9	292.24
9	291.59
9	290.71
9	289.48
9	288.48
9	287.75
9	287.26
9	286.84
9	286.51
9	286.35
9	286.27
9	286.15
9	286.06
9	286.12
9	285.82
9	285.76
9	286.15
9	287.17
9	288.22
9	289.17
9	289.87
9	290.55
9	290.98
9	291.01
9	291.03
9	290.78
9	289.64
9	288.67
9	287.61
9	286.98
9	286.56
9	286.28
9	286.01
9	285.72
9	285.33
9	285.02
9	284.82
9	284.49
9	284.19
9	284.01
9	284.87
9	286.49
9	287.48
9	288.34
9	288.83
9	289.34
9	289.84
9	290.07
9	290.05
9	289.58
9	288.47
9	287.33
9	286.52
9	285.82
9	285.36
9	284.92
9	284.63
9	284.16
9	283.77
9	283.19
9	282.82
9	282.52
9	282.32
9	282.34
9	283.59
9	285.81
9	287.84
9	289.13
9	290.51
9	291.38
9	291.89
9	292.25
9	291.84
9	291.11
9	289.88
9	288.49
9	287.23
9	286.13
9	285.27
9	284.73
9	284.26
9	283.83
9	283.35
9	282.98
9	282.61
9	282.05
9	281.76
9	282.24
9	283.92
9	286.27
9	288.36
9	290.42
9	291.66
9	292.42
9	292.91
9	292.93
9	292.47
9	291.69
9	290.43
9	289.01
9	287.77
9	286.94
9	286.18
9	285.61
9	285.24
9	284.88
9	284.72
9	284.23
9	284.03
9	283.87
9	283.62
9	283.83
9	285.13
9	286.93
9	288.59
9	289.64
9	290.86
9	291.62
9	292.15
9	292.52
9	292.44
9	291.71
9	290.62
9	289.47
9	288.31
9	287.33
9	286.62
9	285.83
9	285.38
9	285.04
9	284.67
9	284.36
9	284.11
9	283.82
9	283.62
9	283.85
9	284.86
9	286.63
9	288.47
9	289.72
9	290.37
9	291.17
9	291.94
9	292.45
9	292.38
9	291.56
9	290.46
9	289.07
9	287.66
9	286.82
9	285.43
9	284.75
9	284.19
9	283.86
9	283.39
9	282.93
9	282.72
9	282.34
9	282.23
9	282.42
9	283.93
9	286.23
9	287.91
9	289.12
9	290.13
9	291.01
9	291.53
9	291.36
9	291.41
9	290.57
9	289.23
9	287.97
9	286.92
9	286.01
9	285.47
9	284.89
9	284.58
9	284.37
9	283.86
9	283.64
9	282.98
9	282.51
9	282.33
9	282.46
9	284.37
9	286.63
9	288.76
9	290.29
9	291.35
9	291.86
9	292.37
9	292.21
9	291.85
9	291.14
9	289.86
9	288.72
9	287.65
9	286.93
9	286.15
9	285.49
9	284.76
9	284.36
9	283.74
9	283.43
9	282.96
9	282.63
9	282.43
9	282.79
9	284.12
9	286.32
9	288.48
9	290.36
9	291.39
9	292.07
9	292.25
9	292.13
9	291.74
9	291.01
9	289.95
9	288.58
9	287.58
9	286.96
9	286.49
9	285.88
9	285.42
9	284.96
9	284.56
9	284.18
9	283.79
9	283.41
9	283.27
9	283.27
9	284.64
9	287.12
9	289.37
9	290.77
9	292.03
9	292.87
9	293.48
9	293.63
9	293.32
9	292.17
9	290.95
9	289.76
9	288.91
9	288.04
9	287.32
9	286.67
9	285.77
9	284.98
9	284.52
9	283.96
9	283.47
9	283.11
9	282.77
9	282.87
9	284.16
9	286.62
9	289.02
9	290.82
9	291.99
9	292.69
9	293.45
9	293.66
9	293.37
9	292.46
9	291.12
9	289.74
9	288.63
9	287.83
9	287.24
9	286.62
9	285.98
9	285.43
9	285.02
9	284.65
9	284.25
9	283.79
9	283.54
9	283.49
9	284.77
9	286.88
9	288.41
9	289.72
9	290.63
9	291.34
9	291.85
9	292.24
9	292.26
9	291.56
9	290.35
9	289.41
9	288.67
9	288.07
9	287.42
9	286.96
9	286.65
9	286.24
9	285.93
9	285.74
9	285.25
9	284.78
9	284.46
9	284.64
9	285.52
9	286.56
9	287.89
9	289.21
9	290.26
9	290.94
9	291.56
9	291.79
9	291.47
9	290.68
9	289.45
9	288.24
9	287.01
9	286.29
9	285.87
9	285.54
9	285.22
10	284.82
10	284.56
10	284.43
10	284.27
10	284.06
10	283.74
10	283.68
10	284.15
10	285.36
10	286.83
10	288.19
10	289.22
10	289.67
10	290.18
10	290.22
10	289.99
10	289.36
10	288.12
10	287.07
10	286.09
10	285.47
10	285.11
10	284.87
10	284.66
10	284.47
10	284.33
10	284.01
10	283.84
10	283.35
10	283.01
10	283.02
10	284.06
10	285.69
10	287.11
10	288.25
10	288.98
10	289.62
10	290.08
10	290.34
10	290.12
10	289.42
10	288.15
10	287.21
10	286.34
10	285.88
10	285.53
10	284.97
10	284.51
10	284.21
10	283.96
10	283.65
10	283.25
10	282.75
10	282.31
10	282.23
10	283.41
10	285.19
10	287.05
10	288.53
10	289.71
10	290.53
10	291.13
10	291.21
10	290.86
10	289.83
10	288.58
10	287.44
10	286.51
10	285.69
10	285.13
10	284.52
10	283.98
10	283.62
10	283.26
10	282.97
10	282.87
10	282.93
10	282.92
10	283.06
10	284.05
10	285.86
10	287.04
10	288.19
10	289.39
10	290.36
10	290.87
10	291.14
10	290.98
10	290.16
10	288.95
10	287.57
10	286.77
10	286.07
10	285.71
10	285.31
10	284.99
10	284.49
10	284.01
10	283.66
10	283.38
10	283.27
10	283.01
10	283.37
10	284.38
10	286.35
10	288.27
10	289.79
10	290.66
10	291.14
10	291.48
10	291.19
10	290.39
10	289.64
10	288.53
10	287.57
10	286.93
10	286.21
10	285.58
10	284.99
10	284.69
10	284.51
10	284.15
10	283.69
10	283.06
10	282.84
10	282.77
10	282.75
10	283.71
10	285.46
10	287.05
10	288.49
10	289.38
10	289.89
10	290.15
10	289.84
10	289.22
10	288.41
10	287.55
10	286.94
10	286.28
10	285.79
10	285.43
10	284.89
10	284.13
10	283.81
10	283.45
10	283.21
10	282.99
10	282.81
10	282.61
10	282.57
10	283.19
10	284.26
10	285.17
10	285.98
10	286.86
10	287.33
10	287.47
10	287.74
10	287.57
10	286.92
10	286.25
10	285.72
10	285.28
10	284.86
10	284.44
10	284.19
10	283.89
10	283.56
10	283.18
10	282.87
10	282.75
10	282.66
10	282.49
10	282.66
10	283.04
10	284.04
10	285.22
10	286.29
10	287.02
10	287.55
10	287.91
10	288.11
10	288.09
10	287.47
10	286.62
10	286.07
10	285.87
10	285.48
10	285.08
10	284.77
10	284.59
10	284.33
10	283.92
10	283.53
10	283.22
10	283.03
10	282.82
10	282.78
10	283.64
10	285.02
10	286.19
10	287.21
10	287.85
10	288.34
10	288.63
10	288.81
10	288.31
10	287.45
10	286.86
10	286.25
10	285.31
10	284.65
10	284.07
10	283.69
10	283.31
10	283.02
10	282.89
10	282.85
10	282.78
10	282.84
10	282.65
10	282.57
10	283.04
10	284.06
10	284.84
10	285.36
10	285.95
10	286.53
10	286.82
10	287.36
10	287.21
10	286.75
10	285.87
10	284.95
10	284.37
10	283.73
10	283.36
10	282.92
10	282.48
10	282.08
10	281.83
10	281.62
10	281.29
10	281.27
10	281.52
10	281.49
10	282.16
10	283.61
10	284.69
10	285.94
10	287.33
10	288.11
10	289.03
10	289.38
10	289.06
10	288.17
10	286.96
10	285.88
10	285.04
10	284.29
10	283.68
10	283.36
10	282.87
10	282.44
10	281.94
10	281.77
10	281.69
10	281.61
10	281.45
10	281.31
10	281.91
10	283.58
10	285.14
10	286.66
10	287.97
10	288.82
10	289.15
10	289.39
10	289.02
10	287.91
10	286.71
10	285.53
10	284.63
10	284.02
10	283.44
10	283.13
10	282.66
10	282.42
10	282.19
10	281.97
10	281.77
10	281.54
10	281.38
10	281.16
10	281.93
10	283.62
10	285.42
10	286.83
10	287.83
10	288.46
10	289.16
10	289.21
10	288.92
10	288.02
10	286.84
10	285.95
10	285.12
10	284.59
10	284.13
10	283.68
10	283.21
10	282.81
10	282.32
10	281.89
10	281.61
10	281.16
10	280.98
10	280.75
10	281.19
10	282.83
10	284.85
10	286.28
10	287.44
10	288.12
10	288.53
10	288.62
10	288.55
10	287.79
10	286.64
10	285.47
10	284.55
10	283.98
10	283.42
10	283.11
10	282.65
10	282.26
10	282.07
10	281.77
10	281.75
10	281.66
10	281.52
10	281.41
10	281.81
10	283.11
10	284.47
10	285.75
10	286.58
10	287.05
10	287.47
10	287.55
10	287.43
10	286.39
10	285.14
10	284.16
10	283.29
10	282.62
10	282.12
10	281.93
10	281.57
10	281.36
10	281.05
10	281.12
10	280.82
10	280.63
10	280.28
10	280.22
10	280.88
10	282.63
10	284.44
10	286.13
10	287.24
10	288.13
10	288.53
10	288.66
10	288.27
10	287.27
10	286.15
10	284.98
10	284.09
10	283.42
10	283.03
10	282.62
10	282.47
10	282.13
10	282.14
10	282.17
10	281.99
10	281.64
10	281.34
10	281.18
10	281.72
10	283.35
10	285.17
10	286.98
10	288.27
10	289.19
10	289.65
10	289.87
10	289.54
10	288.16
10	286.66
10	285.39
10	284.45
10	283.82
10	283.09
10	282.58
10	282.01
10	281.72
10	281.27
10	281.07
10	280.86
10	280.56
10	280.38
10	280.17
10	280.82
10	282.73
10	284.95
10	286.79
10	288.38
10	289.41
10	290.08
10	290.09
10	289.53
10	288.36
10	287.09
10	286.04
10	285.21
10	284.46
10	283.85
10	283.64
10	283.31
10	282.97
10	282.52
10	282.43
10	282.19
10	282.02
