Timestep	2016	2017	2018	2019
2548	285.25	283.95	286.95	285.25
2549	285.05	283.15	286.45	284.35
2550	284.85	282.25	285.75	284.35
2551	286.15	281.25	285.25	283.95
2552	286.25	280.55	284.75	284.35
2553	286.05	280.65	284.95	284.35
2554	286.75	282.05	286.55	284.85
2555	286.55	284.75	289.35	285.45
2556	285.25	286.45	289.75	286.35
2557	285.75	287.35	290.65	287.35
2558	285.95	288.95	292.15	288.75
2559	286.45	289.45	293.05	288.75
2560	286.25	290.45	294.25	289.85
2561	286.25	290.25	294.95	291.05
2562	285.55	288.25	294.75	291.35
2563	285.55	287.75	295.45	291.55
2564	284.95	287.75	295.55	291.75
2565	284.35	286.95	294.95	291.25
2566	283.65	285.65	293.15	289.95
2567	282.95	284.85	291.65	288.65
2568	283.35	284.95	290.45	287.65
2569	283.25	284.65	289.65	287.05
2570	283.05	283.85	288.25	286.05
2571	283.15	283.85	287.45	285.45
2572	282.05	283.45	286.75	285.05
2573	281.95	283.25	286.25	284.05
2574	281.35	282.95	285.95	283.45
2575	281.15	281.75	285.65	282.85
2576	281.05	280.65	284.95	282.65
2577	280.85	280.55	284.95	282.65
2578	281.15	281.15	287.05	284.55
2579	281.55	282.65	290.15	287.15
2580	281.95	283.25	290.75	287.65
2581	282.75	283.85	291.75	289.05
2582	283.15	284.15	293.25	290.35
2583	284.75	284.55	294.45	291.65
2584	285.05	285.05	295.55	292.75
2585	284.95	284.85	295.95	293.75
2586	284.95	283.75	296.55	294.65
2587	285.45	283.05	296.95	294.85
2588	285.25	282.85	297.05	294.75
2589	284.45	281.35	296.15	294.25
2590	283.55	281.55	294.15	292.85
2591	283.15	280.85	292.15	291.05
2592	282.85	280.35	290.95	289.65
2593	282.35	280.35	289.85	288.35
2594	281.55	280.15	288.75	287.65
2595	280.75	279.45	287.65	287.85
2596	280.85	279.25	287.15	287.85
2597	280.15	279.25	286.85	286.85
2598	280.05	279.55	285.85	285.75
2599	279.55	279.05	285.15	284.55
2600	279.15	278.75	284.55	283.85
2601	279.55	278.85	284.85	284.35
2602	280.95	279.25	286.75	286.65
2603	282.75	280.85	289.15	288.05
2604	284.65	280.65	290.45	288.15
2605	286.15	280.95	291.95	290.75
2606	287.45	281.65	293.15	292.15
2607	288.25	282.35	294.45	293.85
2608	288.95	282.35	295.95	294.75
2609	289.75	283.25	296.95	295.75
2610	290.15	281.95	297.45	296.35
2611	290.05	281.35	297.55	296.65
2612	289.75	280.75	297.95	295.85
2613	288.95	279.95	297.55	294.25
2614	287.35	279.45	295.75	293.15
2615	285.95	278.75	293.75	291.75
2616	285.35	278.15	292.25	290.45
2617	284.65	276.95	291.05	288.85
2618	284.05	276.75	289.75	287.75
2619	283.15	276.55	288.75	287.35
2620	282.45	276.15	288.05	286.85
2621	281.95	275.75	287.65	286.05
2622	281.95	275.25	286.75	285.25
2623	281.35	274.75	286.25	284.55
2624	280.85	274.55	285.95	283.85
2625	281.25	274.85	285.95	283.95
2626	282.65	275.95	287.85	285.95
2627	284.75	277.45	290.65	289.35
2628	286.35	279.25	290.95	291.05
2629	287.05	280.95	292.15	290.35
2630	287.95	281.65	294.15	291.65
2631	289.35	282.85	295.35	293.05
2632	290.85	283.45	296.25	294.45
2633	291.45	283.85	297.25	295.85
2634	291.75	284.15	298.45	296.15
2635	292.75	284.15	298.35	296.65
2636	292.75	283.55	298.45	296.65
2637	291.65	282.85	298.05	295.85
2638	289.95	281.75	296.05	293.75
2639	288.35	280.55	293.85	291.55
2640	287.55	279.75	292.15	290.55
2641	286.85	279.05	290.95	289.55
2642	286.25	278.65	289.75	288.55
2643	286.15	278.05	288.85	288.15
2644	285.75	277.65	288.25	287.45
2645	285.15	277.45	287.85	286.65
2646	284.65	277.25	287.05	286.25
2647	284.45	276.95	286.55	285.95
2648	283.65	276.65	286.05	285.55
2649	283.75	276.45	286.15	285.55
2650	285.65	277.75	287.75	286.95
2651	287.25	280.75	290.25	288.75
2652	287.65	282.15	292.65	290.15
2653	287.75	282.75	293.95	290.75
2654	288.75	284.65	296.05	291.55
2655	289.75	285.25	297.35	292.15
2656	291.55	286.15	297.55	293.05
2657	292.05	287.25	298.55	293.65
2658	292.45	287.95	298.85	294.95
2659	292.75	288.25	299.35	294.25
2660	293.35	288.35	299.35	293.65
2661	292.05	288.05	298.35	293.15
2662	291.45	287.05	296.35	291.95
2663	290.65	285.45	294.35	290.45
2664	289.65	283.85	292.45	288.95
2665	288.85	282.65	291.25	287.95
2666	289.35	281.65	290.25	286.95
2667	289.05	280.75	289.35	286.45
2668	288.85	279.85	288.55	285.75
2669	288.15	279.45	288.05	285.35
2670	287.85	279.15	287.65	284.95
2671	287.35	278.35	287.45	284.45
2672	286.45	277.95	286.75	284.55
2673	286.15	278.35	286.95	285.15
2674	288.05	280.45	288.45	286.85
2675	290.85	283.05	290.45	288.15
2676	292.55	285.05	293.05	290.45
2677	293.35	286.75	295.05	291.35
2678	294.35	288.55	297.15	292.75
2679	293.95	290.25	298.35	294.35
2680	295.05	291.95	299.35	294.95
2681	295.05	292.25	299.75	295.75
2682	294.25	292.25	299.75	296.65
2683	294.05	291.65	299.75	297.05
2684	293.15	290.35	299.45	296.55
2685	292.05	289.25	298.55	296.05
2686	289.85	287.45	296.55	294.75
2687	289.25	286.45	294.15	293.65
2688	288.45	286.05	292.75	292.75
2689	287.55	286.25	292.35	291.75
2690	287.65	285.75	291.85	290.95
2691	287.45	285.15	290.65	290.75
2692	287.45	285.05	290.75	291.45
2693	287.35	284.55	291.45	290.95
2694	287.25	284.15	291.25	290.05
2695	287.05	283.55	290.55	290.75
2696	286.95	282.95	290.35	290.85
2697	286.95	282.55	290.45	290.65
2698	286.95	283.35	290.65	289.95
2699	287.35	285.15	292.15	289.85
2700	287.65	286.55	294.05	291.75
2701	287.45	287.35	295.45	293.35
2702	288.15	287.65	296.75	293.55
2703	288.15	289.15	297.65	295.95
2704	287.65	290.05	296.45	296.55
2705	287.05	289.95	294.35	296.45
2706	286.45	290.85	293.15	296.55
2707	286.05	291.45	292.15	296.15
2708	285.25	291.15	291.95	295.75
2709	284.25	290.05	291.55	295.75
2710	283.35	287.95	290.95	294.55
2711	283.25	286.55	290.15	292.95
2712	282.85	285.85	289.25	292.35
2713	282.55	284.85	288.45	292.35
2714	281.65	283.95	287.55	291.75
2715	281.45	282.95	286.95	290.75
2716	281.85	282.55	286.25	289.85
2717	281.65	282.25	285.75	289.25
2718	281.05	281.75	285.05	288.85
2719	280.95	281.15	284.65	288.25
2720	280.95	280.45	284.25	287.75
2721	281.25	280.75	285.15	287.55
2722	282.15	281.65	286.95	289.25
2723	281.75	283.35	287.35	290.35
2724	281.35	284.95	288.25	292.45
2725	283.05	286.05	288.65	293.65
2726	283.55	288.15	290.15	294.85
2727	283.25	290.25	291.65	296.05
2728	284.15	291.75	292.85	295.75
2729	283.75	294.45	294.85	293.65
2730	283.45	295.85	295.65	288.25
2731	283.35	296.35	296.35	285.45
2732	283.15	295.95	296.55	286.05
2733	282.65	295.15	295.45	286.35
2734	281.85	293.65	294.15	286.15
2735	281.15	291.95	292.95	285.45
2736	280.25	291.45	292.25	285.25
2737	279.95	291.05	291.25	284.85
2738	279.85	290.25	289.95	284.65
2739	279.75	289.05	289.65	284.75
2740	279.15	289.65	288.55	284.55
2741	279.25	289.25	287.75	283.85
2742	279.65	288.95	287.85	283.15
2743	278.35	288.55	287.55	282.35
2744	278.25	288.35	287.55	281.75
2745	278.65	289.05	287.75	282.65
2746	279.45	289.55	289.35	283.25
2747	280.55	289.85	291.95	283.95
2748	281.25	290.05	295.25	285.35
2749	282.75	291.15	297.35	287.55
2750	282.55	290.35	297.85	289.95
2751	283.65	287.65	297.35	291.35
2752	284.85	286.55	297.55	292.45
2753	284.85	285.75	298.35	293.45
2754	284.25	285.55	298.25	293.45
2755	283.55	285.95	297.85	293.65
2756	283.55	285.15	296.35	292.55
2757	283.25	285.85	294.95	289.55
2758	282.95	285.35	292.65	287.85
2759	282.75	285.05	291.85	286.95
2760	282.45	284.85	290.95	287.15
2761	282.45	285.35	290.15	286.85
2762	282.35	285.15	289.15	285.45
2763	282.15	284.45	288.65	284.55
2764	282.25	284.55	288.85	284.05
2765	282.25	284.25	288.95	282.85
2766	282.45	283.95	288.05	282.35
2767	282.45	283.95	287.65	282.75
2768	282.15	283.85	287.05	282.85
2769	282.45	282.45	287.55	283.25
2770	283.05	282.25	287.85	283.15
2771	283.05	282.15	288.95	283.75
2772	282.95	281.25	291.65	284.85
2773	282.95	280.95	291.65	285.65
2774	281.95	281.35	290.35	285.15
2775	282.95	281.05	291.15	285.05
2776	282.85	281.45	291.15	286.55
2777	283.55	281.35	290.95	287.35
2778	284.55	282.05	290.95	287.75
2779	284.75	282.45	290.95	288.05
2780	284.35	281.95	290.55	288.65
2781	284.05	281.75	289.65	288.85
2782	282.55	280.95	288.65	287.05
2783	281.65	281.25	287.55	286.35
2784	280.75	281.25	287.05	286.25
2785	279.55	281.15	286.55	285.45
2786	279.05	281.15	286.05	284.85
2787	278.85	280.85	285.55	284.75
2788	278.95	280.55	284.55	284.95
2789	278.65	280.55	284.05	284.75
2790	278.05	280.45	283.65	284.95
2791	278.15	280.65	282.85	284.65
2792	278.55	280.65	282.25	284.35
2793	278.85	280.65	282.55	284.35
2794	280.15	280.55	284.25	284.55
2795	280.25	280.35	287.05	284.95
2796	281.15	280.85	287.55	286.15
2797	282.15	281.65	288.65	287.35
2798	283.35	281.55	289.85	288.45
2799	283.05	281.75	291.05	289.25
2800	283.65	281.85	292.75	289.05
2801	283.15	281.85	294.25	287.15
2802	282.75	281.95	295.15	286.75
2803	283.85	282.05	295.85	287.15
2804	284.15	282.05	296.75	286.85
2805	283.65	281.45	296.15	286.15
2806	282.55	281.15	294.15	284.85
2807	281.25	280.45	293.05	285.15
2808	280.55	280.75	291.75	283.45
2809	279.45	280.25	290.55	282.75
2810	278.95	280.05	289.85	282.45
2811	278.15	280.15	289.35	282.45
2812	277.35	279.95	289.45	282.45
2813	276.95	279.65	289.15	282.45
2814	276.65	279.65	288.55	282.15
2815	276.45	279.65	288.35	281.65
2816	276.15	279.85	288.15	281.45
2817	276.85	279.95	288.25	281.75
2818	279.25	280.55	288.75	282.65
2819	282.15	281.65	289.15	283.05
2820	283.45	282.35	289.95	283.85
2821	283.75	282.95	291.25	284.75
2822	286.05	284.25	292.05	285.35
2823	286.05	284.55	293.05	285.35
2824	286.45	284.45	294.05	286.25
2825	286.65	284.95	294.25	285.25
2826	286.55	285.05	295.15	285.65
2827	286.75	284.55	294.65	284.65
2828	286.25	284.25	294.45	284.75
2829	285.85	283.65	293.85	284.45
2830	285.15	283.45	292.85	283.25
2831	284.35	282.35	291.95	282.95
2832	283.45	281.45	291.25	282.95
2833	282.45	280.85	290.55	282.45
2834	281.55	280.05	290.05	282.55
2835	280.55	279.25	289.45	282.65
2836	279.95	278.65	288.65	282.75
2837	279.35	278.25	288.05	281.95
2838	278.75	277.65	287.65	281.15
2839	278.05	277.45	287.15	281.15
2840	277.85	277.05	286.55	281.55
2841	278.35	277.55	286.95	281.95
2842	280.45	279.05	288.15	282.55
2843	283.25	281.05	289.55	283.65
2844	284.45	281.65	290.45	284.25
2845	285.45	283.05	291.95	285.65
2846	286.25	284.55	292.75	287.05
2847	287.55	285.65	293.85	287.05
2848	288.65	286.25	295.45	287.35
2849	289.65	286.85	295.75	287.55
2850	290.35	287.25	295.45	287.75
2851	289.95	287.45	295.65	287.45
2852	289.95	287.65	296.25	287.35
2853	289.55	287.55	294.55	286.95
2854	288.35	286.75	294.05	286.45
2855	287.05	285.65	293.45	285.95
2856	285.65	284.55	291.45	284.95
2857	284.75	283.75	287.35	284.65
2858	283.85	282.95	286.05	283.95
2859	282.95	282.05	284.95	283.65
2860	281.95	281.35	284.95	282.85
2861	281.35	280.35	285.25	283.05
2862	281.45	279.45	285.05	283.15
2863	281.25	278.95	284.75	283.45
2864	281.55	278.85	284.65	283.65
2865	282.35	279.45	284.95	283.95
2866	284.15	281.35	285.85	285.05
2867	284.85	283.55	287.65	285.85
2868	285.75	284.75	289.15	286.75
2869	287.95	286.25	290.15	287.95
2870	288.45	287.55	291.05	288.75
2871	289.05	289.15	291.55	289.45
2872	289.05	289.35	291.15	289.85
2873	287.25	290.65	291.35	290.25
2874	285.75	291.15	291.45	290.95
2875	285.85	291.55	290.85	290.55
2876	285.45	291.45	290.35	290.35
2877	284.75	291.25	288.45	289.25
2878	283.95	290.75	287.55	287.85
2879	283.75	289.65	287.05	287.05
2880	283.25	288.95	286.75	286.45
2881	282.85	288.35	286.35	285.65
2882	282.55	288.35	286.05	284.85
2883	282.05	287.15	285.15	284.35
2884	281.65	286.35	284.45	283.75
2885	281.65	285.05	284.45	283.35
2886	281.85	283.95	284.15	282.75
2887	281.85	282.95	283.65	282.25
2888	281.85	282.05	283.65	281.75
2889	281.85	281.65	284.25	282.05
2890	282.15	281.55	285.15	284.15
2891	282.35	281.15	285.75	286.05
2892	283.35	281.25	286.75	286.65
2893	283.35	281.65	287.05	287.75
2894	282.45	282.55	287.45	289.45
2895	281.85	284.35	286.35	290.55
2896	282.45	285.35	286.55	291.05
2897	282.75	285.25	286.85	291.65
2898	282.35	284.65	287.05	291.95
2899	282.55	286.35	287.35	292.35
2900	283.05	286.55	287.35	292.45
2901	283.25	286.15	287.15	292.15
2902	283.25	285.05	287.15	291.15
2903	282.85	284.25	286.95	289.35
2904	282.45	283.65	286.35	287.75
2905	282.75	282.65	285.95	286.85
2906	282.65	282.65	285.65	285.65
2907	282.65	281.85	285.05	284.85
2908	282.55	281.15	284.15	284.15
2909	282.45	280.45	283.85	283.55
2910	282.25	279.95	284.55	282.95
2911	282.45	279.55	284.65	282.65
2912	282.25	279.85	284.75	282.45
2913	282.35	281.15	285.15	283.35
2914	282.85	281.95	285.45	285.75
2915	283.45	281.75	285.55	286.85
2916	285.15	282.55	286.15	287.95
2917	287.35	282.65	287.25	289.45
2918	288.95	283.45	287.25	288.05
2919	289.65	284.65	287.45	287.55
2920	290.45	284.85	287.75	287.45
2921	290.85	285.95	287.95	289.45
2922	291.35	286.15	287.95	289.65
2923	291.15	285.85	287.85	288.45
2924	290.55	286.65	288.05	287.75
2925	289.25	285.95	287.85	287.75
2926	288.65	285.15	287.75	287.45
2927	288.25	284.05	287.65	287.05
2928	287.25	283.75	287.25	285.95
2929	286.85	283.45	287.05	285.95
2930	286.25	283.55	286.85	285.85
2931	285.35	283.45	286.65	285.35
2932	285.05	283.45	286.45	284.95
2933	284.15	283.55	286.35	284.65
2934	283.35	283.15	285.75	284.25
2935	282.75	283.35	285.35	284.25
2936	282.95	283.35	285.45	284.45
2937	283.95	284.05	285.25	284.85
2938	285.85	284.75	285.45	285.65
2939	288.75	284.35	285.35	286.45
2940	289.85	285.25	285.35	287.95
2941	291.15	286.75	285.85	288.45
2942	290.95	286.65	286.45	288.45
2943	287.95	286.65	287.05	288.55
2944	287.95	288.25	287.45	288.85
2945	286.75	288.35	287.65	289.15
2946	286.95	288.75	287.55	289.75
2947	287.45	289.35	287.75	289.65
2948	287.35	288.95	287.65	289.95
2949	287.15	288.55	287.55	289.75
2950	286.75	288.25	287.45	288.45
2951	286.15	287.35	287.45	287.85
2952	285.75	286.75	287.45	287.15
2953	284.95	286.65	287.45	286.55
2954	284.15	285.75	287.25	286.55
2955	283.65	285.05	287.65	286.65
2956	282.95	284.15	287.55	286.35
2957	282.05	283.85	287.65	286.05
2958	281.45	283.25	287.75	285.25
2959	280.95	283.15	287.65	284.25
2960	280.55	283.45	287.75	283.95
2961	281.25	283.45	287.85	284.75
2962	282.95	283.85	287.95	285.65
2963	284.95	283.75	288.35	286.65
2964	286.45	283.75	289.35	287.05
2965	287.15	283.05	291.15	286.45
2966	288.35	283.85	292.05	285.85
2967	289.45	285.35	292.85	288.65
2968	290.35	285.45	292.35	289.55
2969	290.55	286.15	292.25	289.75
2970	290.75	286.55	292.35	286.45
2971	290.65	286.65	292.25	283.85
2972	290.35	286.15	292.05	283.05
2973	289.55	285.45	291.95	280.85
2974	288.25	284.95	291.65	280.45
2975	286.85	284.65	291.65	279.85
2976	285.95	284.55	291.25	278.45
2977	285.25	284.35	291.05	279.05
2978	284.65	283.85	290.65	278.95
2979	283.95	283.25	290.75	278.75
2980	283.35	282.65	290.15	278.95
2981	282.75	281.65	290.35	278.85
2982	282.35	281.25	290.35	278.85
2983	281.45	280.85	289.75	278.35
2984	281.15	281.15	289.65	278.45
2985	281.55	282.25	290.05	279.25
2986	283.75	283.75	290.45	279.95
2987	285.75	284.75	291.15	280.65
2988	286.95	286.15	292.35	280.25
2989	288.65	286.55	292.55	280.75
2990	289.95	287.15	293.15	281.25
2991	289.45	288.25	294.05	282.05
2992	290.15	289.65	295.65	283.45
2993	290.85	290.55	296.75	283.85
2994	291.75	291.35	297.05	283.85
2995	292.35	291.55	297.35	282.15
2996	292.95	291.55	297.15	282.75
2997	292.25	291.75	296.55	282.35
2998	291.45	290.85	295.25	281.55
2999	289.35	289.25	294.05	281.05
3000	288.45	288.25	293.55	280.65
3001	287.55	287.85	292.95	280.05
3002	286.55	287.45	292.15	279.25
3003	285.35	287.05	291.35	278.75
3004	284.65	286.55	290.55	278.25
3005	284.05	286.15	289.95	277.75
3006	283.45	286.25	289.45	277.45
3007	282.75	286.25	288.85	277.05
3008	282.45	285.95	288.85	276.85
3009	283.05	285.75	289.55	277.55
3010	284.95	285.75	290.95	280.45
3011	286.75	287.35	292.35	282.45
3012	288.65	289.65	292.35	284.25
3013	290.45	288.65	293.25	284.95
3014	292.45	287.55	294.15	285.45
3015	293.85	288.25	294.95	285.75
3016	294.45	288.35	295.65	285.65
3017	295.15	287.95	296.35	286.15
3018	295.35	287.65	297.15	286.35
3019	295.75	287.15	298.35	286.55
3020	295.75	286.95	298.55	286.25
3021	294.65	286.65	297.65	285.65
3022	293.75	286.55	296.45	284.85
3023	291.85	285.75	294.95	284.05
3024	290.15	285.45	294.05	282.95
3025	289.35	285.25	293.15	282.15
3026	288.35	284.95	292.35	281.25
3027	288.25	284.95	292.05	280.25
3028	288.35	284.65	291.45	279.45
3029	288.15	284.55	290.55	279.05
3030	287.75	284.55	289.65	278.55
3031	287.15	284.55	288.75	277.85
3032	286.75	284.55	288.15	277.65
3033	287.05	284.75	288.55	278.75
3034	287.95	285.45	290.15	281.15
3035	289.45	286.25	291.45	282.75
3036	290.45	287.05	292.45	283.35
3037	292.55	287.55	293.35	284.45
3038	293.65	288.15	293.55	285.65
3039	294.85	287.85	294.95	286.75
3040	296.45	287.75	296.05	287.85
3041	296.55	287.85	297.15	288.05
3042	296.75	287.65	297.75	289.05
3043	296.95	287.05	298.95	290.25
3044	296.85	286.45	298.95	289.95
3045	296.05	286.75	297.35	288.85
3046	294.25	286.45	295.25	288.65
3047	292.75	286.35	293.95	288.15
3048	291.45	286.05	293.15	287.45
3049	290.15	285.95	291.45	287.05
3050	290.05	285.45	290.65	286.65
3051	289.15	285.35	289.55	286.45
3052	288.05	284.95	289.35	285.55
3053	287.25	284.75	288.35	285.75
3054	286.55	284.55	288.15	285.65
3055	286.15	284.45	287.55	285.25
3056	285.85	284.35	286.95	284.65
3057	286.75	284.65	287.35	285.05
3058	288.35	284.75	288.25	286.05
3059	291.15	284.95	289.75	286.45
3060	290.85	285.75	290.95	286.65
3061	292.35	286.95	292.55	286.75
3062	293.75	287.15	294.55	286.85
3063	295.15	287.35	296.45	287.15
3064	296.25	287.55	297.35	287.15
3065	296.95	287.85	297.45	287.15
3066	297.25	287.35	297.25	287.25
3067	297.35	287.25	297.15	286.75
3068	297.45	287.05	296.15	285.85
3069	296.95	286.35	296.25	285.05
3070	296.05	285.65	295.95	284.25
3071	294.85	285.95	294.45	283.85
3072	294.25	284.75	293.65	283.65
3073	294.05	284.85	293.25	283.55
3074	293.35	284.25	293.15	283.55
3075	293.15	284.05	292.05	283.35
3076	292.45	284.25	291.55	282.85
3077	291.75	284.55	290.65	282.75
3078	291.35	284.35	290.15	282.85
3079	290.75	284.05	289.75	283.15
3080	290.55	283.65	289.15	283.45
3081	290.15	283.45	289.15	284.35
3082	290.75	283.65	290.25	284.75
3083	291.05	284.65	291.35	285.65
3084	291.85	287.15	292.45	286.85
3085	291.75	286.95	294.25	288.25
3086	291.85	287.45	293.95	288.65
3087	292.85	288.65	293.45	288.95
3088	294.35	289.25	295.35	288.75
3089	293.95	289.25	294.75	288.85
3090	294.45	288.85	293.65	288.65
3091	294.35	289.15	291.65	289.65
3092	294.45	288.95	290.65	288.85
3093	293.45	288.35	290.45	288.25
3094	293.05	287.25	289.75	287.45
3095	292.65	285.85	289.65	287.15
3096	292.05	285.15	289.35	286.85
3097	291.85	284.35	288.25	286.15
3098	291.65	283.55	288.05	285.95
3099	291.15	282.75	287.85	285.35
3100	291.05	282.05	287.65	285.15
3101	290.25	281.55	287.75	285.35
3102	290.35	280.95	287.85	284.95
3103	289.95	280.35	287.55	284.85
3104	289.85	279.95	287.25	284.75
3105	289.65	281.05	287.95	284.85
3106	289.75	283.15	288.55	285.35
3107	290.65	284.45	288.65	285.95
3108	291.65	285.45	289.05	287.25
3109	293.55	286.65	289.25	289.25
3110	294.65	287.95	288.85	289.95
3111	295.45	289.35	288.75	290.95
3112	297.55	290.75	288.65	290.65
3113	299.15	292.25	289.35	291.65
3114	299.25	293.15	289.05	292.35
3115	299.45	293.45	289.45	293.05
3116	299.05	293.95	289.45	293.35
3117	297.95	292.85	289.15	292.55
3118	295.75	291.95	288.85	291.15
3119	295.15	292.25	288.55	289.95
3120	294.25	291.75	288.15	288.95
3121	293.65	290.75	287.55	289.05
3122	293.05	289.55	287.25	288.55
3123	292.35	288.75	286.55	288.55
3124	291.95	288.55	285.65	288.95
3125	291.55	287.85	285.55	288.95
3126	291.25	287.75	285.15	288.85
3127	290.65	287.75	284.75	288.55
3128	290.85	287.35	284.55	288.05
3129	291.45	287.75	284.75	288.75
3130	292.05	288.55	286.45	289.65
3131	292.55	289.35	288.85	290.55
3132	292.05	290.05	290.45	288.75
3133	292.35	290.95	289.65	288.45
3134	292.65	292.05	290.55	290.65
3135	294.15	291.25	291.55	292.35
3136	295.25	292.25	292.15	288.45
3137	293.45	291.05	292.75	288.35
3138	293.95	292.05	293.55	287.65
3139	294.25	292.35	294.05	287.65
3140	294.05	292.55	294.35	286.35
3141	293.35	292.05	294.15	285.35
3142	292.75	289.85	293.25	285.35
3143	292.75	288.55	292.95	285.95
3144	291.35	287.75	292.05	285.85
3145	288.45	287.25	290.85	285.45
3146	288.15	286.95	290.15	285.05
3147	287.75	286.55	289.65	284.55
3148	287.95	287.05	288.55	284.15
3149	287.85	287.35	287.65	284.05
3150	287.65	287.35	286.85	284.15
3151	287.45	287.05	286.55	284.15
3152	287.65	287.15	286.55	284.05
3153	287.75	287.05	286.95	284.45
3154	287.85	287.35	288.75	285.65
3155	288.45	288.85	292.15	287.45
3156	288.95	291.25	291.45	286.95
3157	290.15	291.15	292.95	286.35
3158	290.85	293.05	294.55	288.15
3159	290.45	293.85	294.95	287.85
3160	290.35	293.95	296.35	289.45
3161	289.95	292.85	297.05	289.85
3162	289.65	292.15	297.55	289.85
3163	288.65	291.55	297.75	288.15
3164	288.05	291.25	297.45	286.55
3165	287.65	290.45	296.85	286.65
3166	287.25	289.75	294.85	286.35
3167	286.75	288.85	292.65	285.65
3168	286.45	288.15	291.35	285.15
3169	286.45	288.25	289.35	284.55
3170	286.65	287.75	289.55	284.05
3171	286.55	288.05	289.75	283.55
3172	286.45	287.45	289.65	283.35
3173	286.35	287.05	289.25	282.85
3174	285.95	286.75	288.95	282.45
3175	285.65	286.35	288.45	282.25
3176	285.55	287.05	287.65	282.05
