Timestep	2021air	2021sol
6622	11.3	15.9
6623	10.8	15.9
6624	10.4	15.8
6625	10.3	15.8
6626	10.3	15.7
6627	10	15.6
6628	9.9	15.6
6629	9.3	15.5
6630	9	15.4
6631	9.1	15.4
6632	9.4	15.3
6633	9.4	15.2
6634	9.6	15.2
6635	9.8	15.1
6636	10.1	15.1
6637	10.4	15.1
6638	10.7	15.1
6639	11	15.1
6640	11.1	15.1
6641	10.8	15.1
6642	10.6	15.1
6643	10.5	15.1
6644	10.4	15.1
6645	10.3	15.1
6646	10.3	15.1
6647	10.1	15.1
6648	10.1	15
6649	10.2	15
6650	10.2	15
6651	10.1	14.9
6652	9.9	14.9
6653	9.9	14.9
6654	9.9	14.8
6655	9.7	14.8
6656	9.9	14.8
6657	10.5	14.7
6658	11.2	14.7
6659	12.5	14.7
6660	13	14.7
6661	13.8	14.7
6662	13.8	14.8
6663	13.2	14.9
6664	13.3	14.9
6665	13.5	15
6666	12.4	15
6667	11.5	15
6668	10.7	14.9
6669	9.4	14.8
6670	9.6	14.8
6671	10	14.7
6672	9.9	14.7
6673	9.7	14.6
6674	8.7	14.5
6675	8.6	14.5
6676	7.7	14.4
6677	7.7	14.3
6678	7.9	14.3
6679	6.8	14.1
6680	7.2	14
6681	8	14
6682	9.6	13.9
6683	10.5	13.9
6684	10.6	13.9
6685	9	13.9
6686	10.5	14
6687	10.8	14
6688	10.4	14.1
6689	10.5	14.1
6690	9.8	14.2
6691	9.1	14.2
6692	8.7	14.2
6693	8.6	14.2
6694	8.4	14.1
6695	7.9	14.1
6696	7.7	14.1
6697	7.6	14
6698	7.6	14
6699	7.7	13.9
6700	7.5	13.9
6701	7.5	13.9
6702	7.2	13.9
6703	7.1	13.8
6704	7.3	13.8
6705	8.4	13.8
6706	9.9	13.7
6707	9.9	13.8
6708	10.7	13.8
6709	11.4	13.8
6710	11.7	13.9
6711	11.6	14
6712	11.7	14
6713	11.1	14.1
6714	10.5	14.1
6715	10.1	14.1
6716	9.8	14.1
6717	9.5	14
6718	9.3	14
6719	8.8	13.9
6720	8.2	13.9
6721	7.6	13.8
6722	7.4	13.8
6723	7	13.7
6724	6.5	13.6
6725	6.4	13.6
6726	7.1	13.5
6727	7.4	13.4
6728	7.7	13.4
6729	8.4	13.3
6730	9.6	13.3
6731	10.3	13.3
6732	10.9	13.3
6733	11.1	13.3
6734	11.4	13.4
6735	11.7	13.5
6736	12.3	13.5
6737	12.3	13.6
6738	12	13.6
6739	11.8	13.6
6740	11.7	13.6
6741	11.3	13.6
6742	10.9	13.6
6743	10.4	13.6
6744	9.1	13.6
6745	8.1	13.5
6746	7.6	13.5
6747	6.3	13.4
6748	5.6	13.4
6749	5.5	13.3
6750	6.2	13.2
6751	6.3	13.2
6752	6.3	13.1
6753	7.1	13.1
6754	8.3	13.1
6755	9.2	13.1
6756	9.8	13.1
6757	10.2	13.1
6758	10.6	13.1
6759	11	13.2
6760	10.6	13.3
6761	10.4	13.3
6762	10.1	13.3
6763	10	13.4
6764	9.5	13.4
6765	8.2	13.4
6766	7.3	13.3
6767	6.4	13.3
6768	5.3	13.2
6769	4.4	13.1
6770	3.6	13.1
6771	3.2	13
6772	2.3	12.9
6773	2.1	12.8
6774	2.6	12.7
6775	2.4	12.6
6776	2.5	12.5
6777	3.5	12.4
6778	4.8	12.4
6779	6.7	12.4
6780	8.5	12.4
6781	9.7	12.5
6782	10.9	12.6
6783	11.9	12.7
6784	12.2	12.8
6785	11.6	13
6786	10.2	13.1
6787	8.7	13.1
6788	7.4	13.1
6789	6.5	13.1
6790	5.4	13
6791	4.3	12.9
6792	3.3	12.9
6793	2.6	12.8
6794	1.9	12.6
6795	1.3	12.5
6796	0.4	12.4
6797	0.1	12.3
6798	0.3	12.2
6799	0.4	12.1
6800	0.6	12
6801	1.5	12
6802	4.4	11.9
6803	8.1	11.9
6804	9.9	11.9
6805	11.8	12
6806	12.8	12.1
6807	12.9	12.3
6808	12.5	12.4
6809	11.7	12.6
6810	10.3	12.6
6811	8.9	12.7
6812	6.8	12.6
6813	6.3	12.6
6814	6.3	12.6
6815	5	12.5
6816	4	12.4
6817	3.2	12.3
6818	2.8	12.2
6819	2.4	12.1
6820	2	12.1
6821	1.5	12
6822	1.5	11.9
6823	1.2	11.8
6824	1.1	11.7
6825	2.6	11.6
6826	5.2	11.5
6827	8.7	11.5
6828	10.3	11.5
6829	10.8	11.6
6830	11.1	11.7
6831	11.1	11.8
6832	10.9	11.9
6833	10.5	12.1
6834	9.4	12.1
6835	8.9	12.2
6836	9.1	12.2
6837	8.7	12.2
6838	8.3	12.2
6839	8	12.2
6840	7.7	12.2
6841	7.6	12.2
6842	7.7	12.2
6843	7.5	12.2
6844	7.4	12.2
6845	7.4	12.1
6846	7	12.1
6847	6.9	12.1
6848	6.8	12.1
6849	7.3	12.1
6850	7.4	12.1
6851	8.1	12.1
6852	8.8	12.1
6853	9.6	12.1
6854	10	12.2
6855	10.2	12.2
6856	10.1	12.3
6857	9.3	12.4
6858	8.1	12.4
6859	6.5	12.4
6860	5.4	12.4
6861	4.5	12.4
6862	4.4	12.3
6863	3.8	12.2
6864	3.4	12.1
6865	2.4	12
6866	1.7	11.9
6867	1	11.8
6868	0.5	11.7
6869	-0.1	11.6
6870	0	11.5
6871	0	11.4
6872	0	11.3
6873	0.6	11.2
6874	2.9	11.1
6875	4.7	11.1
6876	8	11.1
6877	9.8	11.2
6878	10.8	11.3
6879	11.4	11.5
6880	11.6	11.7
6881	11.1	11.8
6882	9.7	11.9
6883	7.7	11.9
6884	6	11.9
6885	5	11.9
6886	4.1	11.8
6887	3.8	11.7
6888	3.5	11.6
6889	2.7	11.6
6890	2.4	11.4
6891	2.4	11.3
6892	2	11.2
6893	1.2	11.1
6894	1.5	11
6895	0.7	10.9
6896	1.2	10.8
6897	3.2	10.7
6898	6.7	10.7
6899	9.6	10.6
6900	11.3	10.7
6901	12.8	10.8
6902	13.8	10.9
6903	14.5	11.1
6904	14.6	11.3
6905	13.7	11.5
6906	12.1	11.6
6907	10.6	11.7
6908	9.1	11.7
6909	7.9	11.7
6910	6.9	11.7
6911	6	11.6
6912	5.1	11.6
6913	4.3	11.5
6914	3.8	11.4
6915	2.8	11.4
6916	2.4	11.3
6917	1.9	11.2
6918	1.4	11.1
6919	1.1	11
6920	1.1	10.9
6921	3.2	10.8
6922	6.3	10.7
6923	9.5	10.7
6924	11.2	10.7
6925	12.1	10.8
6926	12.8	11
6927	13.5	11.2
6928	13.7	11.4
6929	13	11.5
6930	11.1	11.6
6931	9.6	11.7
6932	8	11.7
6933	6.8	11.7
6934	6.4	11.6
6935	5.7	11.5
6936	4.8	11.5
6937	4.6	11.4
6938	3.9	11.3
6939	3.5	11.2
6940	2.8	11.1
6941	2.4	11
6942	2.2	10.9
6943	1.8	10.8
6944	2	10.7
6945	4	10.6
6946	7.3	10.6
6947	9.3	10.5
6948	11.1	10.6
6949	12.8	10.7
6950	14	10.8
6951	15.1	11
6952	15.1	11.2
6953	14.9	11.4
6954	12.7	11.5
6955	11	11.6
6956	9.1	11.6
6957	8	11.6
6958	7.1	11.5
6959	6.2	11.5
6960	5.5	11.4
6961	5	11.3
6962	4.6	11.2
6963	4.5	11.1
6964	3.7	11
6965	3.8	11
6966	3.4	10.9
6967	3	10.8
6968	3.2	10.7
6969	5	10.6
6970	8.4	10.6
6971	11.7	10.6
6972	13.8	10.6
6973	15	10.7
6974	15.9	10.9
6975	16.1	11.1
6976	15.6	11.3
6977	14	11.4
6978	12.5	11.5
6979	11	11.6
6980	9.6	11.6
6981	8.6	11.6
6982	8.1	11.6
6983	8.3	11.5
6984	7.1	11.5
6985	7.1	11.4
6986	6.2	11.4
6987	5.6	11.3
6988	6.2	11.2
6989	6.4	11.1
6990	5.7	11.1
6991	6.1	11
6992	6.9	11
6993	7.7	10.9
6994	9.4	10.9
6995	11.1	10.9
6996	13	11
6997	15.5	11
6998	16.9	11.2
6999	17.8	11.3
7000	18.5	11.5
7001	17.4	11.7
7002	15.1	11.8
7003	12.7	11.8
7004	10.9	11.9
7005	9.4	11.9
7006	8.9	11.8
7007	8	11.8
7008	7.5	11.7
7009	7.2	11.6
7010	7.1	11.6
7011	6.7	11.5
7012	6.3	11.4
7013	6.2	11.3
7014	6.3	11.3
7015	7.9	11.2
7016	8.7	11.1
7017	10.4	11
7018	15.5	11
7019	16.3	11
7020	17.3	11.1
7021	18.1	11.1
7022	18.3	11.2
7023	17.9	11.4
7024	17.1	11.5
7025	16.9	11.6
7026	16.2	11.6
7027	16.4	11.7
7028	15.7	11.7
7029	15.4	11.8
7030	15.3	11.8
7031	14.9	11.8
7032	15.1	11.8
7033	14.7	11.8
7034	14.5	11.8
7035	14	11.9
7036	13.2	11.9
7037	12.9	11.9
7038	13.2	11.9
7039	12.7	11.9
7040	11.3	11.9
7041	11.4	11.9
7042	12	11.9
7043	13.2	11.8
7044	13.5	11.8
7045	13.8	11.9
7046	14.2	11.9
7047	14.3	12
7048	13.9	12
7049	13	12
7050	11.8	12
7051	11.3	12
7052	10.7	12
7053	10.4	11.9
7054	10.5	11.9
7055	11	11.8
7056	11.1	11.8
7057	11	11.7
7058	10.5	11.7
7059	10.1	11.6
7060	9.9	11.6
7061	9.8	11.6
7062	9.4	11.6
7063	8.6	11.5
7064	8.7	11.5
7065	9.3	11.5
7066	9.1	11.5
7067	9.6	11.5
7068	10.6	11.5
7069	11.2	11.5
7070	11.7	11.5
7071	11.5	11.6
7072	10.9	11.7
7073	9.9	11.8
7074	8.2	11.8
7075	6.8	11.8
7076	5	11.8
7077	3.9	11.7
7078	3.2	11.6
7079	2.6	11.5
7080	2.7	11.4
7081	2.1	11.3
7082	2.7	11.2
7083	3.2	11.1
7084	3	11
7085	2.1	10.9
7086	1.6	10.8
7087	1.3	10.7
7088	0.7	10.6
7089	2	10.6
7090	4.9	10.5
7091	6.8	10.4
7092	8.5	10.5
7093	9.3	10.5
7094	10	10.6
7095	10.1	10.8
7096	10.1	10.9
7097	9.3	11
7098	8	11
7099	6.8	11
7100	5.7	11
7101	4.8	10.9
7102	3.4	10.9
7103	2.6	10.8
7104	1.9	10.7
7105	1.6	10.6
7106	1.2	10.5
7107	0.5	10.4
7108	0.4	10.3
7109	0	10.2
7110	-0.2	10.1
7111	0.1	10
7112	-0.4	9.9
7113	1.2	9.8
7114	4.6	9.7
7115	7.3	9.6
7116	9.3	9.7
7117	11.1	9.8
7118	12.6	9.9
7119	13.7	10.1
7120	13.7	10.3
7121	12	10.4
7122	10	10.5
7123	8.6	10.6
7124	7	10.6
7125	5.7	10.6
7126	5.1	10.5
7127	4.8	10.4
7128	4.6	10.4
7129	4.2	10.3
7130	4.6	10.3
7131	4.2	10.2
7132	4.3	10.1
7133	4.2	10.1
7134	4.1	10
7135	4.2	10
7136	3.9	10
7137	4.6	9.9
7138	7.5	9.9
7139	10.5	9.9
7140	12.1	9.9
7141	13.8	10
7142	14.9	10.2
7143	14.8	10.4
7144	14.8	10.5
7145	13.6	10.7
7146	11.8	10.8
7147	10.2	10.8
7148	8.6	10.8
7149	7.8	10.8
7150	7.7	10.8
7151	7.7	10.7
7152	8.4	10.6
7153	8.2	10.6
7154	7.6	10.6
7155	7.5	10.5
7156	8.3	10.5
7157	7.7	10.5
7158	7.7	10.4
7159	7.7	10.4
7160	7.9	10.4
7161	8.7	10.4
7162	9.9	10.4
7163	11.7	10.4
7164	12.8	10.5
7165	13.5	10.6
7166	13.1	10.7
7167	13.6	10.9
7168	13.1	11
7169	12.5	11.1
7170	11.4	11.1
7171	9.7	11.2
7172	8.5	11.2
7173	7.5	11.1
7174	6.7	11.1
7175	5.9	11
7176	5.4	10.9
7177	4.7	10.8
7178	4.1	10.7
7179	3.4	10.6
7180	3.2	10.5
7181	2.3	10.4
7182	2.1	10.4
7183	1.7	10.3
7184	1.5	10.2
7185	2.7	10.1
7186	6.1	10
7187	8.6	10
7188	10.2	10
7189	11.3	10.1
7190	11.2	10.2
7191	10.6	10.4
7192	10.3	10.5
7193	9	10.6
7194	7.7	10.7
7195	6.8	10.7
7196	5.5	10.7
7197	5.2	10.6
7198	5.5	10.6
7199	5.3	10.5
7200	5.3	10.5
7201	4.3	10.5
7202	3.5	10.4
7203	2.6	10.4
7204	2	10.3
7205	1.2	10.3
7206	0.8	10.2
7207	1	10.1
7208	0.9	10.1
7209	1.4	10
7210	2.7	10
7211	4.4	9.9
7212	6.7	9.9
7213	9.1	10
7214	11.5	10.1
7215	12.2	10.3
7216	11.8	10.4
7217	10.2	10.6
7218	8.6	10.6
7219	7.6	10.7
7220	6.5	10.7
7221	5.5	10.6
7222	4.5	10.6
7223	3.7	10.5
7224	2.9	10.4
7225	2.4	10.3
7226	2.2	10.2
7227	1.9	10.1
7228	1.9	10
7229	1.8	9.9
7230	1.2	9.9
7231	1.6	9.8
7232	1.8	9.7
7233	2	9.6
7234	5.1	9.6
7235	8.2	9.5
7236	10.2	9.6
7237	11.7	9.6
7238	12.8	9.8
7239	13.4	9.9
7240	13.4	10.1
7241	12.2	10.2
7242	9.7	10.3
7243	8.6	10.4
7244	7.3	10.4
7245	6.5	10.4
7246	5.4	10.3
7247	5	10.2
7248	4.3	10.1
7249	3.4	10.1
7250	3.2	10
7251	2.6	9.9
7252	2	9.8
7253	1.9	9.7
7254	1.7	9.6
7255	2.3	9.6
7256	2.2	9.5
7257	3.6	9.4
7258	4.3	9.4
7259	5.9	9.4
7260	7.1	9.4
7261	8.2	9.4
7262	9.1	9.4
7263	9.7	9.5
7264	10	9.6
7265	9.8	9.6
7266	9.3	9.7
7267	8.9	9.8
7268	8.9	9.8
7269	8.7	9.9
7270	8.7	9.9
7271	8.7	9.9
7272	8.7	9.9
7273	8.7	10
7274	8.6	10
7275	8.6	10
7276	8.5	10
7277	7.7	10
7278	7.4	10
7279	6.5	10
7280	6.3	10
7281	6.8	10
7282	8	10
7283	10.1	10
7284	13	10
7285	14.3	10.1
7286	15	10.3
7287	16.1	10.4
7288	16.3	10.6
7289	13.9	10.7
7290	12.6	10.8
7291	11.5	10.9
7292	10.8	10.9
7293	9.4	10.9
7294	9.6	10.9
7295	9.8	10.8
7296	9.6	10.8
7297	10	10.8
7298	11.4	10.7
7299	12.4	10.7
7300	12.2	10.7
7301	10.9	10.7
7302	10.5	10.7
7303	9.5	10.7
7304	8.8	10.7
7305	8.2	10.6
7306	8.3	10.6
7307	8.4	10.6
7308	8.9	10.6
7309	8.9	10.6
7310	9.4	10.6
7311	10.2	10.6
7312	10.5	10.6
7313	10.1	10.6
7314	9.3	10.6
7315	8.9	10.6
7316	8	10.6
7317	7.5	10.6
7318	7	10.6
7319	7.2	10.5
7320	7.1	10.5
7321	6.8	10.4
7322	5.9	10.4
7323	5.9	10.4
7324	5.9	10.3
7325	5.4	10.3
7326	5.8	10.2
7327	6.8	10.2
7328	6.7	10.1
7329	7.1	10.1
7330	7.6	10.1
7331	8.2	10
7332	7.4	10
7333	7.2	9.9
7334	8.6	9.9
7335	9.7	10
7336	9.5	10
7337	8.9	10
7338	7.9	10
7339	6.9	10
7340	4.5	10
7341	3.5	10
7342	3.1	9.9
7343	3.5	9.9
7344	3.7	9.8
7345	4.6	9.8
7346	4.2	9.7
7347	3.6	9.7
7348	3	9.6
7349	2.7	9.6
7350	2.4	9.6
7351	2.3	9.5
7352	3.2	9.5
7353	4	9.4
7354	4.9	9.4
7355	5.6	9.4
7356	5.7	9.3
7357	6.2	9.3
7358	6	9.3
7359	6	9.3
7360	6.3	9.3
7361	6.5	9.4
7362	6.4	9.4
7363	5.9	9.4
7364	5.8	9.4
7365	5.8	9.4
7366	5.8	9.4
7367	5.5	9.3
7368	4.8	9.3
7369	4.5	9.3
7370	4.1	9.3
7371	4.1	9.3
7372	4.1	9.3
7373	4	9.3
7374	3.5	9.2
7375	3.7	9.2
7376	3.8	9.1
7377	4.2	9.1
7378	4.7	9.1
7379	4.9	9
7380	4.6	9
7381	3.9	9
7382	3.9	9
7383	4	9
7384	5.1	9
7385	5.1	9
7386	4.8	9
7387	4.4	9
7388	4.4	9
7389	4.2	9
7390	4.2	9
7391	4.3	8.9
7392	4.1	8.9
7393	4.3	8.9
7394	4.2	8.9
7395	4.1	8.9
7396	4.2	8.8
7397	4.1	8.8
7398	3.8	8.8
7399	3.5	8.8
7400	3.2	8.8
7401	3.8	8.7
7402	5.3	8.7
7403	6.7	8.7
7404	7.5	8.8
7405	8	8.8
7406	8	8.9
7407	7.7	9
7408	7.4	9.1
7409	6.6	9.2
7410	5.5	9.2
7411	5.3	9.2
7412	4.6	9.2
7413	3.8	9.2
7414	3.1	9.1
7415	2.4	9.1
7416	1.8	9
7417	0.8	9
7418	0.7	8.9
7419	1	8.8
7420	1.6	8.8
7421	0.9	8.7
7422	0	8.6
7423	-0.3	8.5
7424	0.2	8.4
7425	0.5	8.4
7426	0.8	8.3
7427	2.5	8.3
7428	4.4	8.3
7429	5.9	8.3
7430	6.8	8.3
7431	6.9	8.4
7432	6.6	8.5
7433	5.9	8.6
7434	4.7	8.6
7435	3.3	8.6
7436	1.8	8.6
7437	0.7	8.6
7438	-0.2	8.5
7439	-0.9	8.4
7440	-1.2	8.3
7441	-1.4	8.3
7442	-1.7	8.2
7443	-1.3	8.1
7444	-1.4	8
7445	-1.9	7.9
7446	-1.9	7.8
7447	-2.2	7.8
7448	-2.1	7.7
7449	-1.5	7.6
7450	1.3	7.5
7451	3.8	7.5
7452	5.2	7.5
7453	7.1	7.5
7454	8.2	7.6
7455	8.6	7.7
7456	8.9	7.8
7457	8	8
7458	7.6	8
7459	5.8	8.1
7460	4.8	8.1
7461	4.1	8.1
7462	4.3	8.1
7463	4.6	8.1
7464	4.6	8.1
7465	4.6	8.1
7466	4.9	8.1
7467	5	8.1
7468	4.9	8.1
7469	5.1	8.1
7470	5.3	8.1
7471	4.9	8.1
7472	4.7	8.1
7473	5.9	8.1
7474	6.4	8.1
7475	6.3	8.1
7476	6.1	8.1
7477	6.8	8.1
7478	7	8.2
7479	7	8.2
7480	7.1	8.3
7481	6.5	8.3
7482	6	8.3
7483	5.5	8.3
7484	4.7	8.3
7485	3.9	8.3
7486	3.1	8.3
7487	2.5	8.3
7488	2.6	8.2
7489	2.1	8.1
7490	1.1	8.1
7491	0.2	8
7492	-0.3	7.9
7493	-0.5	7.9
7494	-0.2	7.8
7495	1	7.7
7496	1.5	7.7
7497	1.9	7.7
7498	2.2	7.6
7499	2.7	7.6
7500	3.3	7.6
7501	3.8	7.6
7502	4	7.6
7503	4.3	7.7
7504	4.3	7.7
7505	3.9	7.8
7506	3.2	7.8
7507	2.2	7.8
7508	1.4	7.8
7509	0.7	7.8
7510	0.1	7.8
7511	-0.3	7.7
7512	-0.2	7.7
7513	-0.2	7.6
7514	-0.4	7.6
7515	-0.9	7.5
7516	-0.8	7.4
7517	-0.7	7.4
7518	-0.8	7.3
7519	-0.6	7.3
7520	-0.7	7.3
7521	-0.1	7.2
7522	1.2	7.2
7523	4.5	7.2
7524	5.9	7.2
7525	7	7.2
7526	7.6	7.3
7527	7.6	7.4
7528	7.4	7.4
7529	6.6	7.5
7530	5.5	7.6
7531	4.4	7.6
7532	3.5	7.7
7533	2.8	7.7
7534	2.3	7.6
7535	1.6	7.6
7536	0.7	7.6
7537	0.9	7.5
7538	-0.3	7.5
7539	0.3	7.4
7540	-0.5	7.4
7541	-0.1	7.3
7542	0.4	7.3
7543	0	7.2
7544	0	7.2
7545	0.7	7.1
7546	2.8	7.1
7547	5.5	7.1
7548	7.8	7.1
7549	9.7	7.1
7550	11.3	7.3
7551	11.4	7.4
7552	11.6	7.5
7553	10	7.7
7554	7.9	7.8
7555	6.6	7.8
7556	5.6	7.8
7557	4.7	7.8
7558	3.6	7.8
7559	3.1	7.8
7560	2.1	7.7
7561	1.6	7.7
7562	1.4	7.6
7563	1	7.6
7564	0.8	7.5
7565	0.4	7.5
7566	0.1	7.4
7567	0	7.4
7568	-0.1	7.3
7569	0.2	7.3
7570	2.2	7.3
7571	5	7.2
7572	8.4	7.3
7573	10.5	7.3
7574	10.7	7.4
7575	11.4	7.6
7576	11.3	7.7
7577	8.3	7.8
7578	6.3	7.9
7579	5.8	8
7580	4.9	8
7581	4	7.9
7582	3.1	7.9
7583	2	7.9
7584	1.9	7.8
7585	1.5	7.8
7586	1.6	7.7
7587	2	7.7
7588	1.6	7.6
7589	0.9	7.6
7590	0.8	7.6
7591	0.9	7.6
7592	1.6	7.5
7593	2.4	7.5
7594	4.1	7.5
7595	7.9	7.5
7596	9.8	7.5
7597	9.2	7.6
7598	9.7	7.6
7599	9.8	7.7
7600	9.7	7.7
7601	9.3	7.8
7602	9.2	7.8
7603	8.8	7.8
7604	8.3	7.9
7605	8	7.9
7606	7.8	7.9
7607	7.6	7.9
7608	6.9	8
7609	6.8	8
7610	6.7	8
7611	6.6	8
7612	6.4	8
7613	5.9	8
7614	6	8
7615	5.8	8
7616	5.8	8
7617	6.1	8
7618	6.6	8
7619	7.4	8
7620	7.9	8
7621	8.1	8.1
7622	8.7	8.1
7623	8.5	8.2
7624	8.2	8.3
7625	7.8	8.3
7626	7.5	8.4
7627	7.2	8.4
7628	6.7	8.4
7629	6.7	8.4
7630	6.5	8.4
7631	6.6	8.4
7632	6.6	8.4
7633	6.4	8.4
7634	6.3	8.3
7635	6	8.3
7636	5.6	8.3
7637	5.4	8.3
7638	5.4	8.3
7639	5.4	8.3
7640	5.4	8.3
7641	5.4	8.3
7642	5.6	8.3
7643	5.4	8.2
7644	5.1	8.2
7645	5	8.2
7646	4.9	8.2
7647	4.9	8.2
7648	4.8	8.2
7649	4.7	8.2
7650	4.7	8.2
7651	4.5	8.2
7652	4.3	8.2
7653	4.3	8.2
7654	4.3	8.2
7655	4.4	8.2
7656	4.4	8.1
7657	4.4	8.1
7658	4.4	8.1
7659	4.4	8.1
7660	4.4	8.1
7661	4.4	8.1
7662	4.4	8.1
7663	4.3	8.1
7664	4.4	8.1
7665	4.6	8.1
7666	4.9	8.1
7667	5.1	8.1
7668	5.3	8.1
7669	5.5	8.1
7670	5.5	8.2
7671	5.6	8.2
7672	5.4	8.2
7673	5.3	8.2
7674	5.1	8.2
7675	5	8.3
7676	4.9	8.3
7677	4.9	8.3
7678	4.8	8.3
7679	4.8	8.3
7680	4.6	8.2
7681	4.4	8.2
7682	4.4	8.2
7683	4.4	8.2
7684	4.4	8.2
7685	4.3	8.2
7686	4.3	8.2
7687	4.3	8.2
7688	4.3	8.2
7689	4.3	8.2
7690	4.5	8.2
7691	4.7	8.2
7692	4.9	8.2
7693	5	8.2
7694	4.8	8.2
7695	4.6	8.2
7696	4.5	8.2
7697	4.5	8.2
7698	4.5	8.2
7699	4.1	8.2
7700	3.7	8.2
7701	3.5	8.2
7702	3.2	8.2
7703	3.1	8.1
7704	3.2	8.1
7705	3.8	8.1
7706	3.3	8.1
7707	2.7	8.1
7708	1.8	8
7709	0.8	8
7710	0.3	7.9
7711	-0.4	7.9
7712	-0.9	7.8
7713	-0.3	7.7
7714	1.4	7.7
7715	4	7.6
7716	5.8	7.6
7717	6.6	7.6
7718	7	7.7
7719	7.2	7.8
7720	6.9	7.9
7721	5.9	7.9
7722	4.9	7.9
7723	3.6	8
7724	2.4	7.9
7725	1.6	7.9
7726	0.7	7.8
7727	0.1	7.8
7728	-0.3	7.7
7729	-0.7	7.6
7730	-1.2	7.6
7731	-1	7.5
7732	-1	7.4
7733	-1.2	7.3
7734	-1.9	7.3
7735	-1.8	7.2
7736	-1.5	7.2
7737	-1.4	7.1
7738	-0.9	7.1
7739	1.2	7.1
7740	3.6	7
7741	5.7	7.1
7742	6.7	7.1
7743	6.7	7.2
7744	4.6	7.3
7745	3.1	7.4
7746	1.7	7.5
7747	1.7	7.5
7748	1.3	7.5
7749	0.7	7.4
7750	0.5	7.4
7751	0.3	7.4
7752	-0.1	7.4
7753	-0.3	7.4
7754	-0.8	7.3
7755	-1	7.3
7756	-1.3	7.3
7757	-1.7	7.3
7758	-1.7	7.2
7759	-1.7	7.2
7760	-2	7.2
7761	-2.2	7.1
7762	-1.8	7.1
7763	-0.8	7.1
7764	0	7.1
7765	0.8	7.1
7766	1.9	7.1
7767	2	7.1
7768	1.9	7.2
7769	1.8	7.2
7770	1.7	7.3
7771	1.1	7.3
7772	0.9	7.3
7773	1	7.3
7774	1	7.3
7775	0.9	7.3
7776	0.5	7.3
7777	0.1	7.3
7778	-0.3	7.3
7779	-0.7	7.3
7780	-1.1	7.2
7781	-1.2	7.2
7782	-1.3	7.2
7783	-1.4	7.2
7784	-1.6	7.1
7785	-1.9	7.1
7786	-1.6	7.1
7787	-0.3	7.1
7788	2.2	7
7789	4.4	7.1
7790	5.7	7.1
7791	4.4	7.2
7792	4.4	7.3
7793	3.7	7.4
7794	3.3	7.4
7795	3.2	7.4
7796	3.1	7.5
7797	3	7.5
7798	3	7.5
7799	3.2	7.5
7800	3.2	7.5
7801	2.9	7.4
7802	2.7	7.4
7803	2.8	7.4
7804	2.9	7.4
7805	2.8	7.4
7806	2.8	7.4
7807	2.7	7.4
7808	2.7	7.4
7809	2.6	7.4
7810	2.2	7.3
7811	2.2	7.3
7812	2.7	7.3
7813	2.7	7.3
7814	2.7	7.3
7815	2.7	7.3
7816	2.9	7.3
7817	3.1	7.3
7818	3.3	7.2
7819	3.5	7.2
7820	3.7	7.2
7821	3.9	7.2
7822	4	7.2
7823	4.1	7.1
7824	4.1	7.1
7825	4.1	7.1
7826	3.9	7.1
7827	3.6	7.1
7828	3.3	7.1
7829	3.1	7
7830	2.9	7
7831	2.6	7
7832	2.2	7
7833	2.2	7
7834	2.3	6.9
7835	2.6	6.9
7836	2.7	6.9
7837	2.8	6.9
7838	2.8	6.9
7839	2.7	6.9
7840	2.6	6.9
7841	2.2	6.9
7842	2.1	6.9
7843	2	6.9
7844	1.9	6.9
7845	1.9	6.8
7846	1.6	6.8
7847	1.6	6.8
7848	1.6	6.8
7849	1.7	6.8
7850	1.6	6.8
7851	1.7	6.8
7852	1.7	6.8
7853	1.5	6.8
7854	1.5	6.8
7855	1.4	6.8
7856	1.2	6.7
7857	0.9	6.7
7858	1	6.7
7859	1.2	6.7
7860	1.6	6.7
7861	2	6.7
7862	2.7	6.7
7863	3.1	6.8
7864	3	6.8
7865	2.4	6.8
7866	1.8	6.9
7867	1.6	6.9
7868	1.4	6.9
7869	1.1	6.9
7870	0.9	6.9
7871	0.7	6.9
7872	0.4	6.9
7873	0.3	6.8
7874	0.1	6.8
7875	-0.2	6.8
7876	-0.5	6.8
7877	-0.5	6.8
7878	-0.5	6.8
7879	-0.7	6.8
7880	-0.9	6.7
7881	-0.9	6.7
7882	-0.6	6.7
7883	-0.1	6.7
7884	0.7	6.7
7885	1.7	6.7
7886	2	6.7
7887	2.5	6.7
7888	3	6.7
7889	2.9	6.8
7890	2.3	6.8
7891	2.2	6.8
7892	2.1	6.8
7893	1.9	6.8
7894	1.8	6.8
7895	1.7	6.8
7896	1.7	6.8
7897	1.6	6.8
7898	1.6	6.8
7899	1.6	6.8
7900	1.5	6.8
7901	1.3	6.8
7902	1.2	6.8
7903	0.7	6.8
7904	0.3	6.7
7905	0.2	6.7
7906	0.2	6.7
7907	0.2	6.7
7908	0.4	6.7
7909	0.9	6.6
7910	1.4	6.6
7911	1.6	6.6
7912	1.8	6.6
7913	1.9	6.6
7914	1.8	6.6
7915	2	6.6
7916	1.7	6.6
7917	1.6	6.6
7918	1.7	6.5
7919	1.8	6.5
7920	1.8	6.4
7921	1.6	6.4
7922	1.7	6.3
7923	1.5	6.3
7924	1.4	6.3
7925	1.1	6.2
7926	1.2	6.2
7927	1.9	6.1
7928	2	6.1
7929	2.3	6.1
7930	2.5	6
7931	3.2	6
